,Unnamed: 0,title,content,comment,date,category,vader_score,dict_score
86,86,Energy Transfer: The Cash Flow Beast Everyone Should Own,  is a 41billion market cap firm that  across 41 US states and plays a vital role in transporting 30 of US natural gas 35 of US crude oil and 20 ofThe company is divided into 5 segments and has investments in subsidiaries involved in various energyrelated activities These include compression services natural gas marketing and resource management They also hold interests in other companies engaged in compression services and manage coal and natural resource properties generating revenue from royalties and land management activities NGL fractionation transportation and midstream gathered volumes hit record highs of 5 13 and 8 growth respectively Intrastate natural gas transportation rose by 3 while interstate gas transportation saw a substantial 17 increase Crude transportation and terminal volumes surged by 23 and 15 respectivelyThe increase in volumes helped slightly offset the sharp fall YoY in the price of transported commodities in all the companys main segments But of course this was not enough to achieve similar financial results to the previous yearDespite total revenues falling by 293 YoY in Q2 ETs adjusted EBITDA amounted to 312 billion compared to 323 billion in Q2 2022 which is not that bad Distributable cash flow DCF was 155 billion compared to 188 billion in Q2 2022 with excess cash flow after distributions at 579 millionAs of June 30 2023 their credit facility had 236 billion available  387 million in growth CAPEX for Q2 FY2023 ET acquired Lotus Midstream Operations and continues to integrate operations Lake Charles LNG secured nonbinding agreements for longterm LNG offtake totaling 36 million tonnes per annumThe companys liquidity is at a very good level and the constant attempts to expand the volume base speak in my opinion to the quality of the management of the excess cash flow Management is clearly looking to the years ahead and is not limited to the current conditions of the still ongoing bull oil  gas cycleLongterm debt on the balance sheet decreased by 74 compared to the previous year as part of the debt was transferred to shortterm debt which matures in 2024 The companys cash flow capacity seems sufficient in my opinion to service the debt easily the debt burden itself is not high in relation to equityET projected adjusted EBITDA for FY2023 to range between 131 billion and 134 billion Thats around 154 to the consensus revenue figure  from ET for FY2023A quarterly cash distribution of 031 per common unit 124 annualized was announced for Q2 2023 This puts the forward yield at 95 which is well above average even among energy stocks Many readers are probably wondering if this yield is sustainable as the OG sector is very cyclical and unstable to all sorts of macro issues Historically ETs payout grew at a CAGR of  10year period over the long term Today  that ETs dividend yield will increase to 1021 by FY2025Like many analysts at Seeking Alpha I  for the development of the global economy in the foreseeable future  this should certainly put pressure on demand for hydrocarbons of all types However in the case of ET this seems to be partially priced in as the yield is so high even though from a historical perspective we are now roughly in the zone of normalityBecause the falls of 2015 and 2020 in the chart above had very different reasons than the ones that are likely to happen next in my viewThis time the major oil exporters appear to be aware of the mediumterm risks and are positioning their production levels accordingly This has led to one of the most oil pricesupportive setups in crude oil inventories todayAt the same time demand for certain activities has not yet recovered from COVID such as the demand for jet fuel in ChinaIf we look at the positioning of hedge funds the energy sector does not seem to be that crowded so far despite its superior rise last monthIn my opi,208,2023-08-28,7,0.92,0.24999996875000394
87,87,TC Energy Preferred Stocks: Better Than Any U.S. Preferred Stocks,This is the second public article that I am publishing on Canadian resetrate preferred stocks The first one was on  One of the recommendations symbol  ENBPFV on IBKR is up 248 just since we recommendedAt our Conservative Income Portfolio service we take pride in the fact that we cover all preferred stocks all baby bonds and all traditional bonds not just in 1 or 2 sectors but in all sectors Additionally we cover Canadian preferred stocks In order to know which fixedincome securities are the most undervalued you really need to do the work of covering all of them And currently Canadian preferred stocks provide the best values in the investmentgrade preferred stock space and we are currently recommending some of these great values to our subscribersTC Energy  was formerly known as TransCanada Corporation It is a large Canadian energy company that has assets all over North America including close to half in the USA Its operations include natural gas pipelines and liquids pipelines as well as natural gas storage facilities Additionally it operates in the power generation business So you get geographical and operational diversity which adds to safetyThere is a way of investing in TRP where you can achieve a higher yield greater safety and very possibly more price upside than you get with the common shares That is by investing in their resetrate preferred stocks TRP has a strong investment grade credit rating of BBB which puts the rating on these preferred stocks at BBB still investment grade When you consider the credit quality of TRP the yields on their preferred stocks are just enormous and far outpace the yields on US preferred stocksNot only does TRP resetrate preferred stocks provide higher yields and more safety than the common shares of TRP but they also give you interest rate protection as they have some preferred stocks that have their interest rates reset every 5 years based on the GOC Government of Canada 5year treasury note Once the dividend is reset on one of these preferred stocks they cannot be called for another 5 years at which time the rate will be reset again And these preferred stocks trade way below par making a call quite unlikely and a bonanza win if they should be calledTo give you an idea of the undervaluation of TRP preferred stocks I have screened all US fixedrate preferred stocks that have the same SP BBB rating as TRP and that also pay a qualified dividend I have excluded those preferred stocks that have a Moodys rating 2 notches or more below BBB and those trading over parAs you can see the average yield for BBB preferred stocks tends to be around 65 with the maximum being 731 Now lets look at 2 TRP preferred stocks to see just how much better they are compared to these US BBB preferred stocks in the above chartThe preferred stocks that I am covering in this article trade on the Toronto Stock Exchange TSE and are denominated in Canadian dollarsLast Trade 1377 CADCurrent Yield 687Resets 10302024 at the Canadian 5 Year Note plus 235Qualified DividendPar 25SP Rating BBBThe current stripped yield of 687 is better than the typical 65 on US BBB preferred stocks making it a bit undervalued So you are doing fine while you wait for the rate to reset But what really makes this an extremely undervalued preferred stock is that the dividend is going to reset much higher with an announcement in around 11 months assuming no total crash in the Canadian 5 year yield  This is a massively better yield than the typical 65 on equivalent US preferred stocks and given that TRPE TSE TRPE dividends receive a tax benefit qualified the after tax yield on this preferred stock will likely be hugeThus I expect a large rise in the price of TRPE TRPPRECA over the next 11 months as we close in on the October reset date And so I expect a very large total return over the next year It seems investors are not looking ah,110,2023-10-23,7,0.9982,0.9999998571428775
88,88,NextEra Energy shares begin to claw back losses; Morgan Stanley reiterates Buy,NextEra Energy   in Wednesdays trading and up nearly 10 in the past two days as the stock attempts to rebound from a 25 plunge after NextEra Energy Partners  slashed its growth guidance After meetings last weekWithout asset sales to NextEra Partners  investors have been concerned with how the company will backfill 1B2B in proceeds Morgan Stanley analysts expect NextEra  will pursue tax credit transfers and project debt financing without needing incremental equity renewable project sales or noncore asset sales and said the financing alternatives should not represent an incremental EPS drag on the outlookNextEra  remains confident in its ability to achieve renewables backlog targets through 2026 and is seeing resilient demand despite higher interest rates and cost inflation pushing up renewables costs Morgan Stanley saidThe stock now trades inline with the utility average multiple on a PE basis despite aboveaverage growth low earnings and regulatory risk and strong balance sheet Morgan Stanley said as it reiterated its Overweight rating and 91 price target,25,2023-10-11,7,0.9142,0.4999999375000079
89,89,Vital Energy says Q3 production topped company guidance,Vital Energy  said Wednesday its  averaged 1013K boeday above company guidance of 94K98K boeday with oil production of 487K bblday also topping guidance of 455K485K bbldayThe company said results were driven mostly by the outperformance of recently turned inline wells on the Driftwood and Forge acquisitions and in Howard County TexasQ3 incurred capital spending totaled 162M excluding nonbudgeted acquisitions and leasehold expenditures below company guidance of 165M180M,16,2023-10-11,5,0.6486,0.0
90,90,"2 Champs, 1 Winner: Energy Transfer's 9% Yield Beats Enterprise Products' 7% Yield", and  are two of the best Master Limited Partnerships on the market The two giants are the backbone of Americas energy infrastructure and valuable sources of income and capital gainsI have covered both in the past EPD in this coproduced  and ET in this  and like both as longterm investmentsHowever given recent developments EPD is yielding only 7 while ET can still be bought at a 9 yieldIn this article Ill share my thoughts on two similar yet different stocks and explain which one I would be buying if I could only own oneSo lets get to itOn a side note please note that both companies operate in the midstream energy industry which means they connect producers ofBoth EPD and ET benefit from throughput fees which makes cash flows reliable and both stocks good income tools MLPs are not necessarily a bet on higher energy prices Thats what upstream companies are forBoth ET and EPD issue K1 forms which means taxes are shifted from the corporation to its unitholdersPlease make sure to be aware of what this could mean for your portfolio before buyingAlso bear in mind that shares are called units Dividends are called distributionsIn this article I may use both although its not technically correctEnterprise Products Partners always makes me think of a Toyota Corolla According to multiple  its one of the most reliable cars ever built Its not fancy and its not fast but it sure gets the job done which is to get its owners from A to B and back without unexpected costs annoying breakdowns and whatnotA few years ago people got a good laugh out of a  from CraigslistSo why does this remind me of EPDLike the average car EPD and its peers are dealing with many uncertainties and costs In the Midstream industry thats mainly demand fears and high investment requirementsFor example over the past ten years the Alerian MLP ETF  has returned just 10  including dividendsThis poor performance is due to a number of steep selloffs that were caused by demand fears hitting skyhigh investment requirementsSince the Great Financial Crisis the American energy industry has required a ton of new pipelines to facilitate rapidly rising oil and gas production export facilities and the production of related chemicalsAs building pipelines is expensive most MLPs and CCorp midstream companies used debt to fill funding gaps as operating cash flows were often not enough to deal with capital expenditures  let alone dividendsEnergy Transfer is one of these companies but more on that in a bitEnterprise Products Partners has a large network consisting of more than 50 thousand miles of pipelines more than 260 million barrels of liquids storage 20 deepwater docks 30 natural gas processing plants and 26 fractionatorsThese assets connect producers of fossil fuels to buyers and turn these products into valueadded products They also facilitate exports which is increasingly important in a world where the US allies rely on its energy exports for example caused by the war in UkraineOn top of that there are a number of things that make EPD very specialAs of 2Q23 the company has a total debt principal outstanding of approximately 289 billion with a weighted average life of the debt portfolio at 20 years and a weighted average cost of debt at 46Around 97 of the debt is fixedrate The consolidated liquidity at quarterend was approximately 4 billion which includes both availability under credit facilities and unrestricted cashThe aforementioned leverage ratio of 30x aligns with their target range of 275x to 325xAs a result in the past four quarters the company has distributed 57 of its operating cash flow to shareholders CapEx accounted for less than 40EPD also has a track record of consistent dividenddistribution growth The company has hiked its dividend for 25 consecutive years making it the only MLP with a dividend aristocrat track recordEven better the dividend has,112,2023-10-22,6,0.948,-0.23076921301775286
91,91,SCD: Get 11% Yield On Cost From This Energy/Tech Total Return Fund,I have been investing for a long time and I am not aware of any other fund quite like LMP Capital and Income Fund Inc  With an inception date of February 2004 SCD is offered by the The funds investment policy is to invest in at least 80 equity and fixed income securities from both US and foreign issuers The fund uses about 20 leverage and includes a mix of MLPs technology stocks and fixed income securities from diversified sectors as illustrated in this chart from theOne thing to note is that the fund is actively managed and you can clearly see how the fund managers have made some slight shifts in the asset allocation Over the 6month period from November 2022 to May 2023 there was a higher percentage allocated to Tech and ShortTerm investments and less allocated to Financials Health Care and Communication Services Also less was invested in underlying funds down from 26 to 11The asset allocation now looks like this as of 93023 according to the fund websiteThe funds top holdings which make up more than a third of the total holdings 377 as of September 30 include wellknown names that are high quality in each of the sectors they representSCD has outperformed a 6535 mix of stocks and bonds over the past 1 3 and 5 years and has come close to matching the total return performance over the life of the fund as shown in this performance table from the fund The mix of energy MLP holdings and technology stocks has worked well over the past 1 year and 3year periods and since preCovid has kept pace with the energy sector over the past 5 years as shown in this 5year total return chart of SCD and XLEWith the recent upturn in energy and the pullback over the past couple of months in stocks the fund managers have to be nimble with their asset allocation strategies One recent article from Clearbridge Investments talks about  In that article they make the following key points  that I believe are relevant to todays income investorsFor the SCD fund the shift to more growth in the form of tech stocks such as Apple Microsoft and Broadcom along with increasing allocations to defensive equities like MLPs makes a lot of sense to me Clearbridge believes that the recession risk is even higher now than it was a year ago This Exhibit from the same article displays their recession indicators now flashing redMidstream energy and MLPs tend to be defensive investments that generate high yield income during inflationary environments and are less impacted during a recession due to the longterm contract rates they typically enjoy In my article from May of this year  I discussed the reasons why midstream energy holds up well during recessions and why income investors in particular should favor MLPs and midstream energy holdings as a diversified asset class to hold along with other income vehicles such as CEFs and HY bondsAs of June 30 the fund  shows Total Net assets of about 250 million At that time the fund NAV was 1481 and the market price was 1281 resulting in a discount of 1274 The fund was paying a quarterly dividend of 026 which worked out to an annual yield based on market price of about 8 Since that time on August 3 the fund  an increase to the quarterly dividend to 034 and a switch to monthly dividends starting in OctoberNow as of October 13 the fund still trades at a substantial discount to NAV of about 135 and offers an annual yield of over 11 based on the new monthly distribution of 0113 effective October and November Total net assets have declined slightly to about 241 million as of 93023 according to the fund websiteMy assumption is that by switching to a monthly distribution and increasing it as well the fund managers are trying to stimulate buying to narrow the discount The fund NAV has been relatively stable and has even risen by 20 over the past year yet the discount has remained wide despite the positive indicators I expect that at,20,2023-10-16,0,0.9939,-0.07692307100591762
92,92,NextEra Energy: Why This Is An Opportunity To Be Greedy,I started a small position in another beatendown company last week NextEra Energy  which in my opinion provides dividend investors with a contrarian opportunity to invest after one of the companys subsidiaries NextEra Energy Partners While an investment in NextEra Energy certainly has risk I believe the market is overreacting to the announcement With shares of NextEra Energy plunging 25 lately I believe NextEra Energy has not only an attractive risk profile but also material rebound potentialNextEra Energy is a utility company with considerable investments in wind sun and battery storage projects The company had 68 GW in operations in the secondquarter plus another 20 GW in backlog as the company invests in new energy segments and drives growth in its renewables segment NextEra Energy owns Florida Light  Power through which it provides utility services in Florida and NextEra Energy Solutions which consolidates the companys new energy assets 75 of NextEra Energys business relates to FPL and 25 to other energy interestsNextEra Energy is also the parent company of NextEra Energy Partners which was formed in 2014 to acquire manage and own contracted clean energy projects These projects are expected to generate stable cash flows which will be used to pay a growing distribution to the companys unitholdersThe drop in NextEra Energys share price is due to NextEra Energy Partners recently announcing that it will reduce its dividend growth from a range of 1215 annually to a more sustainable range of 58 per year Since NextEra Energys financial prospects are tied to NextEra Energy Partners the utilitys share price has taken a serious hit NextEra Energy Partners also said that will reduce its dividend growth rate due to higher financing costs which are linked to higher interest rates As borrowing becomes more expensive management had to make a decision about curtailed dividend growthNextEra Energy presented dividend investors with near doubledigit adjusted EPS growth in the last decade 10 and translated this earnings momentum into an annual average growth rate of 11 The current dividend payout is 047 per share quarterly which calculates to a dividend yield of 37In the first six months of FY 2023 NextEra Energy achieved adjusted earnings of 35B which calculated to adjusted EPS of 171 This means that the parent company had a dividend coverage ratio of 183 YTD Given the very good dividend coverage of the parent I believe the dividend of NextEra Energy should not be affected by the lowered growth prospects of NextEra Energy Partners NextEra Energy also still expects to grow its adjusted earnings to a range of 363400 by FY 2026 from 290 pershare in FY 2022NextEra Energy is a trading 25 lower after NextEra Energy Partners recently changed its growth outlook I doubt however that a 25 cut to the companys valuation multiplier is an appropriate response given that NextEra Energy has good dividend coverage and sticks to its own growth forecast NextEra Energy is currently trading at 148X FY 2024 earnings which is significantly below the shares 1year average PE ratio of 226X The valuation is more in line with those of its rivals now however I believe investors can continue to expect aboveaverage dividend growth that would be worthy of a premiumIn my opinion dividend investors have overreacted to last weeks growth outlook and investors could see recovery gains in the medium term Shares of NextEra Energy are now way oversold based off of the Relative Strength Index which is a contrarian signal that investors have turned too bearish on the utility companyThere is always a certain amount of risk when buying a company whose share price has dropped significantly in a very short period of time after all it can always go lower However investors also have a tendency to overreact to corporate announcements in the short term which is why I have bought a smal,20,2023-10-09,0,0.9991,0.3333333111111126
93,93,NextEra Energy Partners sinks to nearly seven-year low after cutting growth view,NextEra Energy Partners   in Mondays trading to extend its losses to 45 following its surprise  and the decision from parent NextEra Energy  not to proceed with an asset dropdown NEPWells Fargo analyst Neil Kalton downgraded NextEra Partners  to Equal Weight from Overweight and slashes its price target to a Streetlow 33 from 80 noting NextEras  decision to not proceed with the asset dropdown and NEPs reduced growth goal created a crisis in confidence in NEP that will be difficult to restoreWith a structure that pays out nearly 100 of cash available for distribution the success of NEP is tied to the ability to raise equity and debt capital on favorable terms  as such investor confidence really matters Kalton wroteDespite NextEra Energys  various attempts to prop up the partnership the prolonged slump in NEPs units  driven by high rates and CEPF buyout concerns  resulted in an unattractive cost of capital relative to NEEs other financing options Still management could have elected to drop assets down to NEP at a low multiple in order give the structure additional breathing room but decided against this prioritizing NEE over NEPDespite a still strong secular backdrop for renewables and a high quality sponsor in NextEra Energy  Kalton said NEPs  existing cost of capital raises questions about the partnerships ability to execute,59,2023-10-02,0,0.9398,-0.4999999583333368
94,94,Devon Energy: Ignored Oil Play,The potential      should make   even more appealing The independent energy company trades at yearlyDevon Energy was oddly left out of the recent rally in oil The stock now trades at multiyear lows even despite the big potential merger in the energy space and oil prices that spiked to 90bblExxon Mobil is potentially bidding for Pioneer Natural Resources in a move to boost oil production from the Permian Basin Exxon Mobil actually hit an alltime high right prior to news ofWhile the details of a potential 60 billion merger are unknown and might not even happen the interesting aspect is the valuation disconnect between Devon and Pioneer here Devon trades at only 66x forward EPS estimates while Pioneer trades at 99x EPS targets and Exxon Mobil is rumored as willing to pay another 10 premium for Pioneer on top of the rally on FridayEven Exxon Mobil now trades at 120x forward EPS targets The stock market is oddly favoring the energy giant over the independent producers hence one reason the company is probably targeting Pioneer The deal could be very accretive with the use of cash though shareholders are unlikely to want Exxon Mobil to pile on a bunch of debt againDevon Energy continues to boost oil production with guidance for Q3 production reaching 322K bd to 330K bd up from 323K bd back in Q2 Oil production growth reached 8 YoY and total production hit 662K boedThe odd part here is that Pioneer Resources only produced 369K bd of oil during Q2 with total production at 710K boed The independent energy company had oil production at 52 of total production slightly above the 49 oil production levels at DevonOne has to really question the valuation discrepancy between Pioneer with a potential offer for 60 billion and Devon Energy trading with a current market cap of only 28 billion The issue really isnt the valuation for Pioneer at 60 billion with forecasts for annual free cash flow topping 5 billion annually with WTI prices at 80bblDevon now offers investors a massive dividend opportunity The energy company pays a fixed 020 quarterly dividend amounting to a 18 dividend yield while the variable amount hit 029 during Q2 and the higher oil prices are likely to help boost this amountBased on a consistent 049 quarterly dividend Devon would pay a 196 annual dividend offering a 45 dividend yield On top of these dividend payouts the company repurchased 38 million shares for 200 million during Q2 and the current stock weakness along with oil prices rallying to 90 provides an ideal opportunity to buy very cheap sharesThe key investor takeaway is that Devon Energy just appears an ignored energy stock despite strong profits and capital returns Exxon Mobil might be chasing Pioneer due to Permian Basis resources and a CEO looking to retire making a deal more possible but Devon Energy is the much cheaper play hereInvestors in Pioneer Natural Resources should use any offer from Exxon Mobil to flip the investment into Devon Energy One can sell Pioneer at alltime highs and flip that investment into Devon at multiyear lowsStone Fox Capital aka Mark Holder is a CPA with degrees in Accounting and Finance He is also Series 65 licensed and has 30 years of investing experience including 10 years as a portfolio manager  The information contained herein is for informational purposes only Nothing in this article should be taken as a solicitation to purchase or sell securities Before buying or selling any stock you should do your own research and reach your own conclusion or consult a financial advisor Investing includes risks including loss of principal Past performance is no guarantee of future results No recommendation or advice is being given as to whether any investment is suitable for a particular investor Any views or opinions expressed above may not reflect those of Seeking Alpha as a whole Seeking Alpha is not a licensed securities dealer broker or US investmen,72,2023-10-08,0,0.9796,0.3333333111111126
95,95,Exxon sees world missing climate targets even as energy-related emissions fall,Oil and natural gas will continue to meet more than half of the worlds energy needs in 2050 while the world fails to keep global temperature increases below two degrees Celsius Exxon Mobil  said Monday in its Energyrelated CO2 emissions will drop 26 from a peak expected this decade to 25B metric tons by 2050 Exxon  said but thats still more than twice the 11B tons the United Nations Intergovernmental Panel on Climate Change says would be needed for its twodegree scenario that would limit the impacts of climate changeThe companys report projects energyrelated CO2 emissions will peak at more than 34B metric tons sometime during this decade and then decline to 25B metric tons in 2050An energy transition is underway but it is not yet happening at the scale or on the timetable required to achieve societys netzero ambitions Exxon  said in its reportAt the same time fossil fuels remain the most effective way to produce the massive amounts of energy needed to create and support the manufacturing commercial transportation and industrial sectors that drive modern economies the report said,327,2023-08-28,0,0.962,-0.33333322222225925
96,96,Suncor Energy: 5 Reasons It's Going Higher,Suncor  is one of the largest oil companies in Canada Somewhat like Exxon Mobil  it produces oil processes that oil into refinery products such as gasoline and diesel and sells those end products inUnlike Exxon it does not drill for oil it extracts oil from oil sands which is more of a mining process than a drilling processSuncor is in what I will call the run out phase of its business It is past needing much exploration and development rather it is extracting its known reserves as we work through the energy transition Over the next few decades Suncor will produce oil and eventually have to transition to another business or cease operations in the middle of the centuryAs a result of lower capex and oilI rate Suncor a buy for Canadians It is worth watching for Americans and is a potential trade however be aware of the 15 dividend tax haircut if you intend to hold it longtermHere are five reasons why I think Suncor is a buy nowAs you can see from the following chart Suncor has 26 years of reservesIn addition it can produce those reserves profitably at an average price of 35 per barrel and still pay the dividend While we have seen 35 oil prices during Covid with the depletion of the Strategic Petroleum Reserves and EV adoption still several years away from causing outright demand destruction oil markets are likely to remain on Kirks peak oil plateau versus plungeAnother difference between Suncor and the other oil majors is that it has very little overseas exposure In other words well over 90 of its oil comes from its own sources in the oil sands therefore they are not exposed to what I would call foreign entanglementsThe ability to extract more oil from the sands does not come with significant capex thus margins are relatively high after the sunk in costs which are already sunkSuncor spends very little money on exploration and exploratory drilling Due to Canadian policy Suncor is essentially in a run off phase of its business That is they are simply going to extract their 26 year known reserves over timeThis gives Suncor much higher gross margins than other oil companies such as Exxon This can be seen in the following chart comparing Suncor to Exxon and Chevron Because Suncor has a very low cost per barrel it tends to have very high refinery margins also called the crack spread This means that when the raw material ie a barrel of oil is cracked it is turned into gasoline diesel or other enduser products The differential between the barrel of oil cost and what the end products are sold for is called the crack spreadThe Trans Mountain Pipeline expansion is nearing completion This expansion will more than double the amount of oil being transported to the West Coast and from there to Asia including China and India This will be a huge advantage for Suncor as it will enlarge its market which currently is mainly the US market and a minor amount to Europe from the East CoastNow admittedly the Trans Mountain has been under construction for 10 years and has run into all kinds of issues but there appears to be only one left before completion That revolves around Native Americans and environmentalists asking for a route deviation It appears at the moment that this issue will be resolved positively and that Sun Corps will be shipping to Asia sometime in 2024 or 2025 at the latestOver the last few quarters Suncor has bought back 22 of its shares Most investors have heard about Exxons huge 75 billion share buyback and Chevrons huge 50 billion share buyback but neither one has bought back nearly the number of shares on a percentage basis as Suncor hasSince Suncor has dedicated 23 billion per year for its dividend the dividend keeps growing with every share bought back since the 23 billion would be divided by a smaller number Management has said this will go on indefinitely based on free cash flow which is currently substantialSuncor is also paying,28,2023-10-17,0,0.9901,-0.24999996875000394
97,97,Why Dominion Energy Is Seriously Undervalued Right Now,Investing doesnt always have to be a popularity contest and going against the grain or otherwise called contrarian investing can potentially lead to outsized returns Such may be the case right now with utility companies which appear to have bottomed as of lateThis brings me to Dominion Energy  which I last visited  back in June with a Buy rating noting its relative undervaluation and progress towards renewable energy The stock has traded down by 19 since then as higher interest rates have pressured D and the utility segment in generalAs shown below D now trades at a 10 year low not seen since 2010 In this piece I discuss why the market may be overly bearish on the stock and why value investors may want to look into the stock for income and capital appreciation potential so lets dive inDominion Energy is a large public utility that serves 7 million customers 16 US states Like other utilities across the country D has made commitments to pivot its business towards renewable energy and it has a goal of achieving Net Zero emissions by 2050To achieve this goal D has had to sell off some assets such as its natural gas pipelines in 2020 to Berkshire Hathaway Energy  and its remaining interest in Cove Point facility also to Berkshire Hathaway in July of this year for 35 billion Its biggest sale was the one recently announced last month for the sale of three natural gas utilities to Canadian midstream giant Enbridge  for after tax proceeds of 87 billionThis gives D the funding capacity it needs to pursue renewable energy projects such as its proposal announced earlier this month to build more than a dozen  in Virginia which if approved would generate 772 MW of carbonfree electricity This is estimated to power around 200K homes at peak output This would add to Ds existing portfolio of solar projects bringing the combined total to 4600 MW of solar in Virginia which is enough to power 11 million homesRenewable energy obviously comes with upfront costs but can save the utility company money down the line due to far lower input costs compared to traditional fossil fuels However there are execution risks related to the renewable transition and asset dispositions such as the ones above are nearterm dilutive to earningsMarkets dislike uncertainty and this is reflected by Ds significant underperformance compared to the SPDR Select Utilities ETF  As shown below D has returned 48 over the past 12 months compared to the 7 decline in XLU over the same timeframeIn the meantime milder than normal weather along with planned and unplanned outages at Ds Millstone facility resulted in an earnings decline in the latest quarter Additional headwinds include higher interest expense and the nearterm dilutive impact the loss of Cove Point and natural gas utilities through the aforementioned sales result in a lower forward earnings outlookWhile the headwinds and execution risks for the company are real its business is nonetheless supported by regulated utilities that generate a steady income stream Plus management sees opportunities for rate growth down the line as its residential rates are  below the national average Dominions aforementioned solar and battery storage projects would add value over time and it also has 6 projects producing negativecarbon renewable natural gas including its joint venture with Smithfield Foods which captures methane from hog farmsMoreover data center growth in Ds key markets should fuel electric demand and its seeing attractive customer growth in Virginia and South Carolina As shown below D saw 4 electric sales growth over the last 12 reported months driven by commercial customer growthProceeds from the recent sale of gas utilities also strengthened Ds balance sheet which carried a net debt to EBITDA ratio of 58x Applying the full proceeds from Cove Point and the natural gas utilities would bring the leverage ratio down to a much lo,49,2023-10-12,0,0.9937,0.0
98,98,Oil prices rise as investors fear wider war with Israel's advance into Gaza,Energy stocks enjoyed their best week since June with the SP 500 Energy Index  as oil prices surged ahead of Israels imminent advance into Gaza that could cause violence to spill over into other parts of the Middle East potentiallySaudi Arabia reportedly has  to normalize relations with Israel as protests against Israels expected action in Gaza spread across the Middle EastA less publicized factor also affected oil prices The Biden administration for the first time  announced last year penalizing two tankers for carrying Russian crude oil above the Wests 60bbl price capThe US Treasury Department called the steps a new phase in the enforcement of a policy aimed at limiting the flow of money to Russia to fund its war in UkraineFrontmonth Nymex crude  for November delivery ended the week  to 8769bbl and December Brent crude  closed  to 9089bblETFs                 Four of Fridays top 10 gainers on the SP 500 were oil and gas names APA Corp   Marathon Oil   EOG Resources   and Devon Energy  Top 20 gainers in energy and natural resources during the past 5 days                                        Top 3 decliners in energy and natural resources during the past 5 days      Source Barchartcom,258,2023-10-14,0,0.3818,-0.33333327777778704
99,99,Energy Transfer makes case for new Lake Charles LNG export license,Energy Transfer  has  for its proposed Lake Charles Louisiana liquefied natural gas plant Reuters reported Monday after the US Department of Energy previously  to theEnergy Transfer  said it cannot finish the plant before the existing licenses 2025 deadline due to unplanned delays and a decision to add a carbon capture component to the plantThe company said it wants to receive a new license by February 19 2024 that would give it seven more years to complete the projectLake Charles LNG has secured longterm agreements to supply 79M metric tonsyear of the proposed plants 165M tonsyear capacity and two of its potential customers are in Japan and South Korea and are depending on the project to fuel power plants Energy Transfer  said in its application to the DoEA delay in receiving approval of this application on an expedited basis will likely result in the exercise of termination rights in existing offtake agreements Energy Transfer  said,135,2023-08-21,0,0.9393,-0.9999997500000625
100,100,DAQO New Energy Earnings Preview,DAQO New Energy NYSEDQ is scheduled to announce earnings results on Monday October 30th before market openThe consensus EPS Estimate is 170 757 YY and the consensus Revenue Estimate is 6723MOver the last 2 years DQ has beaten EPS estimates 63 of the time and has beaten revenue estimates 63 of the time,9,2023-10-27,0,-0.5423,0.0
