,Unnamed: 0,title,content,comment,date,category,vader_score,dict_score
167,167,Paul Tudor Jones: We’re living in the worst geopolitical environment,Is HardLanding Risk Rising Again For The US EconomyBond Market Tightens Noose On Highly Indebted EconomyIts Still All About Interest Rates And The US Economic Data,18,2023-10-10,3,0.2263,0.0
168,168,Mosaic Might Double As Its Bull Case Returns,I have looked forward to writing this article for two reasonsThe companys justreleased earnings confirm what weve discussed in a number of prior articles most recently  Subdued fertilizer prices and elevated crop prices have created higher affordability which is fertile pun intended ground for higher volumes down the roadFurthermore were seeing strong regional demand as global crop inventories remain subdued worsened by the weather impact in major growing areasWhen adding energy market dynamics we get a confirmation of my bull case which could send MOS shares to 80 andSo lets dive into the detailsThe quote below is a big part of the takeaway from my last article emphasis addedWhile its bad for inflation Im glad to say that all these developments are working out very favorably for the agriculture bull caseStarting with energy prices we see an upswing in key oil benchmarks like WTI and Brent which are starting to positively impact agriculture crop pricesThe chart below compares December WTI crude futures to December new crop corn futuresThis is what the comparison between Mosaic and longerterm oil futures looks likeSure Mosaic doesnt produce oil It produces potash and phosphates for farmersHowever energy is a big part of my bull case as agriculture commodities tend to trade slightly above the cost to produce them Energy is the single biggest driver of production costsHence when energy prices rise it changes supply dynamics resulting in higher crop prices This has an impact on farm income and a wide range of other financial numbersI expect energy to remain in a bull market as global demand isnt as bad as expected and were now at a stage where US shale production growth is rapidly decliningFirst of all the 2Q23 numbers werent great Revenues came in at 34 billion which is 37 below the prioryear quarter Operating earnings fell below 370 million which is a decline of 78The decline was visible in every segment as a result of poor pricing and volume headwinds in the Potash segment and Mosaic Fertilizantes the companys Brazilian operationThis is what the development of fertilizer prices looks likeHowever these declines were expected Analysts actually expected total revenue to come in 250 million below the actual resultWhat matters more than anything is the companys outlookDuring its earnings call the company highlighted the constructive fundamentals of the market supported by robust global demand for crops coupled with supply challengesGeopolitical events such as the war in Ukraine have impacted supply dynamics The UN Black Sea Grain Initiatives collapse and subsequent grain terminal bombings have caused Ukrainian corn and wheat exports to plummet by up to 30 compared to the prior year putting a floor under crop prices and creating a bigger incentive for other regions to boost productionFurthermore weather extremes worldwide including drought conditions in North America and El Ninos effects on Southeast Asia and Australia are influencing crop productionTo counter these challenges farmers have to increase fertilizer applications particularly potash to enhance drought resistance and crop resilienceWith regard to supply dynamics Chinas increased imports of soybean wheat and beef are reshaping global trade flows The reduction in Ukrainian supply affects not only China but also Europe Africa and AsiaMeanwhile Chinas exports of phosphates have been constrained for a while without a high likelihood of a turnaroundEssentially Chinas environmental policy has reduced domestic capacity affecting exports Industrial demand particularly in lithium iron phosphate production is expected to grow substantially in ChinaIn India food security also remains key which led to export bans on nonBasmati white riceSupply constraints and strong demand are creating pressure on global stockuse ratios which are already at multiyear lowsThese fact,14,2023-08-09,1,0.9437,-0.26315788088642733
169,169,Trinity Capital: A BDC Looking To Grow,Trinity Capital  is a business development company BDC formed in 2019 that provides loans to venture debt to growth stage companies looking for equipment financing and capital One of the few internally managed BDCs Trinity has benefittedSince its inception TRIN has provided great returns on equity and numerous buy ratings from analysts including Jefferies which is cited  and Compass Point that noted accretive share offerings which you can read about Strong Operating Performance Trinity Capital Inc had a strong operating performance in the first half of the year with notable highlights including growth in net asset value NAV a substantial yearoveryear improvement in net investment income NII and the 10th consecutive quarterly increase in their regular dividendNAV Stability The stability of their portfolio combined with accretive stock issuances contributed to an increase in NAV to 1315 per share in the second quarter The companys consistent track record of delivering solid returns and having a resilient portfolio even in a disrupted market is seen as a key factor in maintaining a stable NAVDividend Growth and Coverage Trinity Capital Inc reported a net investment income of 221 million in the second quarter equivalent to NII per share of 061 providing 127 coverage on their regular dividend They recently increased their quarterly regular dividend to 048 per share continuing their trend of dividend growth since their IPO Additionally they announced a supplemental dividend to comply with tax regulations and they are evaluating their tax position for possible further supplemental dividends in the future The company emphasizes its commitment to outearning its regular dividend and seeking strategic investments to enhance shareholder returnsHigh fees are a concern for any business but in regards to TRIN we believe the current high fees are being used to fuel future growth Recent hires should be able to grow TRIN rapidly and help continue to fuel TRINs ROE effortsThese hires strengthen Trinity Capital Incs expertise geographic diversity and presence in the life science and tech lending sectors supporting their strategic expansion in these key marketsTrinitys firsthalf performance is noteworthy marked by a 41 YoY improvement in net asset value NAV a significant increase in net investment income and the 10th consecutive quarterly dividend hike This indicates operational consistency and disciplined growthTrinity operates in a venture capital market thats adjusting to postbanking crisis disruptions Despite economic volatility the VC industry in the US is wellfunded with an estimated half a trillion dollars of dry powder This suggests a favorable environment for alternative lending solutionsTrinitys investment activity in Q2 with 40 billion in total VC industry investments surpassing pre2021 levels is a positive sign Despite some portfolio companies receiving lower valuations the influx of equity funding into 30 of Trinitys portfolio companies totaling 14 billion YTD shows investor confidence in their selectionTrinitys role in providing debt financing to venturebacked firms seeking growth without excessive dilution is a strategic niche in the market In a climate where funding options may be limited Trinitys offerings serve as a crucial solutionTrinity benefits from a favorable competitive landscape Volatility in traditional banking has created opportunities for nonbank lending solutions like Trinity Although the pipeline has expanded a rigorous underwriting process remains intact indicating a commitment to risk managementTrinity is actively pursuing a growth strategy with a particular focus on the life science sector The appointment of experienced professionals the growth of life science investments to over 100 million and the opening of a strategic office in San Diego demonstrate a commitment to seizing opportunities in this fieldTr,17,2023-09-07,3,0.998,0.3333333209876548
170,170,Patrick Industries: High-Quality Business With Attractive Valuation,Patrick Industries  was one of the major beneficiaries of the COVID19 pandemic as the demand for recreational vehicles surged The stock price more than doubled between 2019 and 2021 but in 2022 PATKs investors faced aPatrick Industries is a component solutions provider for recreational vehicles RV marine manufactured housing MH and various industrial markets PATK operates through a nationwide network that included as of the latest fiscal yearend 185 manufacturing plants and 67 warehouse and distribution facilities located in 23 statesThe companys fiscal year ends on December 31 PATK operates within two reportable segments Manufacturing and Distribution According to the  the Manufacturing and Distribution segments accounted for 74 and 26 of sales respectively in FY 2022 RVs accounted for over half of the companys net sales in the last two fiscal yearsThe companys financial performance over the past decade has been strong Revenue compounded at a staggering 263 CAGR and the operating margin improved notably from 68 to 102 I like it when companies can deliver profitability ratio expansion as the business scales up because it suggests that the business model is sound As a result the free cash flow FCF margin exstockbased compensation exSBC more than doubled over the decade However the FCF has been very volatile in recent years but consistently positiveDespite having a consistently positive FCF margin PATKs balance sheet is highly leveraged The company is in a substantial net debt position and its DE ratio is far above a hundred percent On the other hand the major part of the debt is longterm and current liquidity metrics are in excellent shape Overall I cannot praise the capital allocation approach in the past because having a high amount of debt while paying out dividends and conducting stock buybacks does not look optimal to me At the same time I have to underline that the net debt dynamic is positive and decreasing from last years peakThe latest quarterly earnings were released on July 27 when the company missed consensus revenue estimates but outperformed from the bottom line perspective Revenue demonstrated a dramatic YoY 38 decrease and the adjusted EPS more than halved The weakness in revenue almost did not affect the gross margin but the operating margin shrank by more than three percentage pointsThe upcoming quarters earnings are expected to be released on October 27 Quarterly revenue is forecasted by consensus at 836 million which suggests about a 25 YoY decline and a 9 sequential decline The adjusted EPS is expected to follow the trajectory of the top line and drop from 243 to 177Overall the company is in a strong position in its niche given a broad network of manufacturing and warehousing facilities which allows it to drive logistics efficiency The revenue growth is impressive and  suggests that PATKs profitability metrics are mostly higher than the sector median meaning the management is efficient in driving growth But there are still plenty of jobs to be done to improve the balance sheet especially in the current environment of  for RVs I like that the  the need to improve costefficiency by streamlining and automating internal processes The ultimate goal is to improve the balance sheet and it is a positive sign that in the latest quarter out of the 179 million operating cash flow 117 million was used to reduce the outstanding debt balanceThe companys efforts to improve and diversify the end market mix are also impressive RVs represented almost 70 of the total sales in FY 2017 while this markets Q2 2023 TTM share decreased to 43 The company is focusing on expanding its offerings in the Marine and Housing markets which is strategically correct in my opinionThe stock rallied 23 yeartodate significantly outperforming the broader US market  assigns PATK an average C valuation grade meaning the st,1,2023-10-03,1,0.9982,0.5199999792000009
171,171,"Cross Timbers Royalty Trust Is Risky, Even After A 39% Decline",About three years ago I  that Cross Timbers Royalty Trust  could double over the following two years as its stock price had been beaten to the extreme amid the coronavirus crisis The stock doubled in justCross Timbers Royalty Trust is an oil and gas trust that holds a 90 net profit interest in some producing properties in Texas Oklahoma and New Mexico and a 75 net profit interest in a few other properties in Texas and Oklahoma The trust  approximately 50 of its revenues from oil and the other 50 from natural gas Therefore it is important to examine the outlook of both the oil market and the natural gas market in order to evaluate the stockCross Timbers Royalty Trust has been thriving since early last year thanks to the Ukrainian crisis Shortly after the invasion of Russia in Ukraine the US and the European Union initiated strict sanctions on the oil and gas exports of Russia As the latter had a market share of about 10 in the global oil market and 35 in the European gas market both markets became extremely tight and thus the prices of oil and gas skyrocketed to multiyear highs last yearThese developments were ideal for a pure upstream oil and gas producer such as Cross Timbers Royalty Trust To be sure the trust grew its distribution per unit  last year from 110 in 2021 to an 8year high of 196 last yearThe prices of oil and gas have moderated off their blowout levels last year as the global energy market has begun to absorb the impact of the war in Ukraine Nevertheless as there is a lag between benchmark prices and the actual realized prices of the trust Cross Timbers Royalty Trust has offered total distributions of  in the first 9 months of this year When annualized this performance is roughly in line with the performance of the trust last year At the current stock price these distributions correspond to a 109 annualized yieldHowever in the second quarter the price of oil decreased 18 over the prior years quarter while oil production remained flat The average realized gas prices rose significantly but their effect was offset by reduced gas output due to timing of sales As a result the distribution of the trust in the second quarter decreased 16 yearonyearMoreover the realized oil and gas prices of Cross Timbers Royalty Trust decreased further in the third quarter as they finally caught up with the decrease in benchmark prices Although Cross Timbers Royalty Trust will report its third quarter results in November we already know that its distributions in the third quarter fell 34 over the prior years periodAs Cross Timbers Royalty Trust is highly sensitive to the prices of both oil and gas we will examine the outlook of each market separately in order to evaluate the stockAs mentioned above the price of oil reached a multiyear high last year due to the sanctions of western countries on Russia However Russia has finally found ways to offset the impact of the sanctions by directing higher volumes of crude oil to China India and a few other Asian countriesOn the other hand OPEC and Russia have implemented several rounds of production cuts in order to limit the global oil supply and thus support the price of oil The latest decision of Saudi Arabia and Russia to extend their production cuts of 13 million barrels per day until the end of the year triggered a 22 rally of the oil price in just one month Overall the price of oil has remained above average even though it has deflated off blowout levels last yearHowever it is important to realize that the strategy of OPEC and Russia results in a transfer of market share from these countries to nonOPEC countries As per the latest  of the International Energy Administration IEA the aggregate production cuts of 25 million barrels per day of OPEC and Russia since early this year have been offset by record US and Brazilian output and a steep production increase from Iran Therefore OPEC and Russia are not ,0,2023-10-12,5,0.9934,-0.49999987500003124
172,172,Blue Bird: A Countercyclical Value Buy,In todays environment of increased geopolitical tensions elevated inflation levels and falling stock markets finding an investment immune from a cyclical downturn and potentially reduced discretionary spending levels is quite DifficultBlue Bird Corporation A twoyear turnaround plan at BLBD has delivered a highmargin highly efficient manufacturer with significant growth potential The highest volume alternative fuel school bus manufacturer looks set for growth unparalleled in its 80year historyWall Street and the SA Quant system rate Blue Bird as a strong buy Blue Bird has a sustainable competitive advantage with a newly energized workforce making the business an excellent countercyclical investment a genuine value stockFrom 2018 to 2021 Blue Bird seemed to spiral downward sales revenue fell and profits almost disappearedBlue Bird was hit hard by the pandemic as school lessons moved online and school buses were put in storage Buses were neither properly maintained nor replaced decimating Blue Bird parts and new vehicle salesThe pandemic reduced demand and led to supply constraints in most industries The Backlog at BLBD crept up to 4200 units in Oct 2021 not because of increased orders but because they could not produce vehicles being unable to source crucial components BLBD reported minimal cancellations due to the delays and said 2000 bus sales were deferred into 2022 When the pandemic ended supply chain issues continued and the cost of inbound materials rose The prepandemic backlog was still on the order book at fixed prices and gross margins were wiped out leading to the 44 million EBIT in 2022BLBD has emerged from the trauma of the pandemic as a lean and efficient producer with marketleading highmargin products in an industry primed for significant growth Management has transformed the business by concentrating on margins production efficiencies and staffIncreasing margins is not simple by 2022 gross margins had dropped to 46 turning cash flow to the company negative and unsustainable 2023 margins are coming in around 16 Q3 earnings call an astonishing turnaround BLBD has achieved this by implementing several key strategiesThe first and most obvious was to increase prices It is easy to say but not always easy to do From 2021 to 2023 sale prices increased by 25 and 2024 models have a further 2500 per bus increase New contracts have price escalation clauses to cover changes to raw materials Despite the price increases sales volume is up over the period and BLBD now has a backlog of 5000 units almost all of which are at the new higher price points slide 17 of the  This backlog is due to increased orders not a lack of productionAn almost complete change in senior management was enacted in 2021 FY 2022 the new administration has worked to improve employee relations and redesign operating practices and factory layout Total headcount has been reduced from 2300 in 2020 to 1600 today a drop of 30 while at the same time increasing productionBLBD managed this change in workforce carefully and employees have received significant improvements in terms and conditions including additional paid holidays pay raises and improved benefits The workforce voted to unionize last year increasing their sense of job security BLBD now works closely and transparently with the United Steel Union Q3 2023The changes have had a dramatic effect it now takes 20 days from starting a build to booking it used to take 40 days Q3 2023After the pandemic most schools have returned to facetoface learning BLBD has seen a boost to its spare parts business as buses go back into operation and with an aging fleet new orders are arriving with some urgency This spending is not discretionary the buses must be replaced and the market will be far more robust and predictable than many othersDiesel is being replaced as the dominant fuel by CNG and electricity BLBD gav,0,2023-10-24,1,0.9958,0.21428570663265334
173,173,NL Industries: Undiscovered Dividend Stock For Income And Capital Gains,Since January 2022 only two articles have been published about  However I strongly believe that this undiscovered highyield dividend company has many key positives that make it ideal for longterm investors including income investors who want toAdditionally I strongly believe that its strong fundamentals have been heavily downplayed while its risk associated with the lead pigment litigation has been overplayedSo I decided to write an article about NL presenting why it combines high yield of  with high capital appreciation potentialNL is a diversified holding company from the industrial sector as Given that NLs business is mainly dependent on CIXs business this is a brief excerpt about CIX a As noted above NL has a minority stake in KRO which is a producer and marketer of valueadded titanium dioxide pigments TiO2 as Given that NL owns 87 in CIX NLs revenue are coming from  security products and marine components as illustrated belowNL has increased its revenue over the last years as  and  Its also noteworthy that its revenue of 1408 million in 2021of 1242 million in 2019 despite the negative impact of Coronavirus Additionally its revenue of 1666 million in 2022 again far exceeded its prepandemic revenue On top of this its revenue in 2023 are estimated to again far exceed its prepandemic revenue in 2019 That said after three years in a row of meaningful growth revenue in the first half of 2023 declined just 6 compared to prior year period However gross margin remained flat at about 30 despite the high inflation and supply chain challenges that have weighed on numerous companies over the last couple of yearsSGA expenses and other corporate expenses  compared to prior year period As a result NL recorded strong profitability in H1 2023 while maintaining a fortress balance sheet with zero debt and a lot of cash despite the fact that its operating income dropped 30 compared to H2 2023So I would like to emphasize that the loss at the bottom line in H1 2023  Specifically the loss at the bottom line in H1 2023 was due to these factors As a result of its investment in KRO NL recognized equity in losses of 72 million compared to equity in earnings of 315 million in H1 2022 An unrealized loss of 109 million related to the change in value of marketable equity securities compared to an unrealized gain of 198 million in H1 2022 Specifically NL owns debt securities current marketable securities and equity securities noncurrent marketable securities as quoted belowand belowA noncash loss of 49 million due to the termination of its UK pension plan as quoted belowWhen it comes to NLs cash flow its highly dependent on CIXs cash flow but its not equal to CIXs cash flow because NL does not own 100 of CIX as quoted belowThat said NL has generated positive operating cash flow OCF and positive free cash flow OCF  CapEx in H1 2023Furthermore it must not pass unnoticed the fact that its OCF in H1 2023  compared to prior year period as illustrated below in thousandsNLs market cap at 480 per share is approximately 235 million As linked above cash  cash equivalents  marketable securities are approximately 141 million while interestbearing debt is zero in Q2 2023 Therefore the Enterprise Value is approximately 94 million at 480 per shareI project that Revenue and adj EBITDA in 2023 will be approximately 160 million and 19 million respectively As a result and  are estimated to be about  and   respectively at the price of 480 per share In other words NL is very cheap no matter how you slice itAs noted above NL conducts its operations through its majorityowned subsidiary CIX And CIX is a highly profitable company with zero debt and a lot of cash that  positive operating cash flow and free cash flow over the last years so it can afford to grow its business by expanding its geographic footprint and enhancing its produc,21,2023-10-20,8,0.9949,0.08333332986111125
174,174,"Intuit: Big And Stable, But Still At The Mercy Of Weak Macro Climate",Based on my current outlook and analysis of Intuit  I recommend a hold rating While I acknowledge that INTU is a big and stable business that has consistently compounded FCF over the years I believe itINTU is a famous brand for anyone who does their own tax small businesses and accountants There are 5 key products that INTU offers to its customers     and Mailchimp The business has been around for a long time and through organic andBased on what I learned from reviewing INTU  last week the companys future looks bleak for the foreseeable future Managements longterm revenue growth target of 15 to 20 was restated during the presentation which was encouraging given that growth has been well below that range in recent quarters My negative viewpoint is that Intuit which grew 13 in FY23 and is expected to grow 11 at the midpoint in FY24 would need to significantly speed up its growth rate in order to meet these targetsUnfortunately this trend appears to be here to stay for the foreseeable future and I attribute much of it to the persistently difficult macro environment I interpreted managements openness to sharing information about the macroeconomy as a signal that the economy will remain weak in the near future To my mind managements observation that small businesses have 90 less cash on hand this year compared to this time last year indicates that liquidity is becoming an increasingly pressing issue in the macro environment As a result spending money on riskier expansion projects or anything else deemed unnecessary will be put off as long as possible The statistics mentioned by management showing a decline of 13 points in small businesses credit scores and an increase of 30 percentage points in their average credit card balances corroborate my assessment of the current macro situation In addition as student loan payments resume and interest rates remain higher than in recent years pressure is increasing on consumers discretionary income Id also point out that the  and  are both on the rise Clearly we are nowhere near the end of this painBut this is not the end of the road for INTU Although I am pessimistic about the near future because of the sluggish macro situation I think investors were heartened to see management actively pursue incremental growth opportunities For instance if well implemented managements decision to expand Quickbooks reach into the SMB midmarket 10 to 100 employees should prove to be a significant growth driver There is no dearth of product features so I believe the odds of success are high if a solid gotomarket strategy is implemented INTU is ramping up its efforts to increase its market share in the midmarket by strengthening its marketing strategy and expanding its sales team If this upmarket shift is successful INTU will have more experience figuring out how to expand into the market for companies with more than 100 employees most likely between 100 and 250 The end goal is probably increasing market share in the enterprise sector but I dont think that will happen anytime soon However the fact that INTU has been able to successfully break into increasingly larger markets gives investors reason to believe they can achieve their ultimate goal of breaking into the enterprise market which could be a stock valuation rerating catalystBeing conservative I am assuming that growth rates stays at the current lowteens region implying that INTU will not be meeting managements target for highteens growth Under this assumption and applying INTU historical average forward PE  which I think is fair as the business is growing in line with historical lowteens rate my price target is 545 or 8 above where the stock price is today 507My primary concern is that recent economic and geopolitical events have caused widespread uncertainty and harmed businesses causing some IT customers to become more picky in their purchasing decisions d,6,2023-10-18,2,0.9844,-0.18181817355371938
175,175,"Israel-Hamas war spurs oil uncertainty, higher geopolitical risk - TD Asset Management",TD Asset Management said Wednesday that oil  should trade at a relative premium in the near term as uncertainty grows around the state of affairs in the Middle East in the shadow of the ongoing war between IsraelThe conflict between Israel and Hamas is adding more uncertainty to markets already grappling with higher geopolitical risk and rising volatility Michael Craig Head of Asset Allocation at TD Asset Management I think oil in general will trade with a bit of a premium now because we have some degree of uncertainty now about what might transpire from here It might be a localized war or it might draw in other actors he added And then that way you could actually see a real material move in oil much higherTD Asset Management also indicated that if the war remains localized elevated oil prices should blow over in the coming months However if the war escalates and other nations become involved the firm predicted that oil could surge well north of 100 per barrel and probably move towards 120 to 130 with a possibility of even 150 per barrelOn Wednesday oil bumped up in price to 8860 a barrel reflecting a  moveAs the energy market remains under pressure here are some energyrelated stocks and exchange traded funds and how they have performed since the Oct 7 attack by Hamas Exxon Mobil   Chevron   TotalEnergies   ConocoPhillips   Schlumberger   and Occidental Petroleum  United States Oil Fund LP  ProShares Ultra Bloomberg Crude Oil  United States 12 Month Oil Fund LP  Energy Select Sector SPDR Fund  Vanguard Energy ETF  SPDR SP Oil  Gas Exploration  Production ETF   and VanEck Oil Services ETF  ,0,2023-10-04,2,-0.9231,-0.9999996666667778
176,176,August CPI Report: Disinflation Remains But Not Enough To Pivot,Earlier today the  While the overall inflation number met expectations by rising 06 in the month of August due to energy price increases the core CPI number which excludes food and energy wasThe core inflation number despite being above expectations continues to show the trend of disinflation Over the last three months monthly core inflation numbers have been the lowest of the 12month period When annualizingThe disinflation trend is also continuing to be validated when looking at some of the stickiest pricing areas in the economy Yearoveryear prices for housing showed renewed deceleration in August although rent inflation is decelerating at a slower pace and remains up 78 over a year ago Service sector inflation dropped below 6 for the first time since July of 2022 also indicating a disinflationary trend thereWhat really throws a wrench onto the path to 2 inflation is the rise in headline inflation Despite being segregated from core inflation energy prices eventually make their way throughout the economy Augusts headline inflation number is the largest monthly increase of the past 12 months and has reversed the downward trend in yearoveryear inflation The Fed will need to carefully monitor whether this is an outlier or a new trend developingWhile energy prices are going up theyre still considered deflationary when examining the yearoveryear data This makes sense considering the major decline in prices that has occurred in the natural gas markets If we experience a cold winter or geopolitical events push oil prices higher we may see energy become a bigger factor in future inflation reportsOne additional price jump in the August inflation report revolved around nondurable goods The inflation rate jumped from near zero to 25 yearoveryear The strong consumer and the growth rates of consumer spending continue to be another fly in the ointment for the Fed achieving price stability If this is the start of a trend in goods inflation the Fed may need to hold or hike for an even longer period One silver lining may be the  but we will have to wait and seeBased on our recent history with the Federal Reserve I do not believe the FOMC is willing to place an asterisk next to inflation and state that energy justifies current pricing levels Fed fund futures are currently priced 12 basis points higher  meaning a coin flip as to whether or not another hike will occur before the end of this yearDisinflation continues in our economy but its still premature to determine where the bottom is here Inflation may stall above 3 and require further action from the Federal Reserve or the sticky items may drop harder and bring us to the 2 core target Whats clear is that the idea of a rate cut or pivot is still premature   Past performance is no guarantee of future results No recommendation or advice is being given as to whether any investment is suitable for a particular investor Any views or opinions expressed above may not reflect those of Seeking Alpha as a whole Seeking Alpha is not a licensed securities dealer broker or US investment adviser or investment bank Our analysts are third party authors that include both professional investors and individual investors who may not be licensed or certified by any institute or regulatory body,11,2023-10-18,3,0.8057,-0.16666665277777895
177,177,U.S. Oil And Gas Echoes Macro And Geopolitical Environment (Video),The most unfortunate threats to global economies are the volatility and instability wrought by the recent attack on Oct 7 of Israel We were already troubled by the Russia invasion of Ukraine There has subsequently been a reworking of energy trade routes with both oil and natural gas With the trouble in the Middle East energy trade relationships could alter courses againThe centers of geopolitical gravity of late have been the Middle East and Russia Notably in a recent USEU  a NATO leader spoke of how US LNG hasWith respect to the Middle East where I have spent much of my bandwidth assessing and the majority of my time from Oct 4 to now even  of course oil prices have risen to reflect a risk premium Just like what happened with Russia last year markets start to settle once specific events and their direction are more apparent But we have groups willing to incite scorched earth policies and events Eventually this will have repercussions in another form whether it be domestic political instability or being out of favor with investors as an investment destinationIn both cases alternative sources of gas and oil have been found by market participants The US is a significant player as a source of global oil and gas supply in Asia and more so in Europe than previouslyAlso in Europe from a NATO perspective they continue with sustainable sourcing of energy such as alternative fuels microgrids storage  more homegrown solutions In Montana on a panel and conversation with a former Governor of Montana we talked about various forms of storage and energy Energy storage is becoming an increasingly interesting space in which new ventures and acquisitions will be happening All of the majors such as Exxon Mobil  and Chevron  are investing to make sure they can play in emerging energy spaces of the futureGiven the events of the day oil and gas markets and the energy transition have changing investment implications Interest rate increases are a driver in ways we are just starting to see especially with renewables and EVs Higher rates shift decision making This idea was echoed by the CEO of ATT who l listened to at the economist conference I attended just before Montana Regarding transition type investments I would focus more on needsbased investments The Inflation Reduction Act legislation is a real mixed bag on its incentives distortions and ultimate effects and thus capital signalsIn the end oil is fungible and a mosttraded commodity In advanced economies electrification is becoming potentially more inflationary with all of the factors of green as witnessed in Europe Many countries in Europe are rolling back their initial plans to some degree but not entirely either Power generation grows in the rest of the world From a recent Texasfocused energy conference at Texas Tech University on Oct 20 unique demand centers are emerging in the tech space that can offset the supplydemand mismatches that are occurring My 2023 theme of  is playing out in a big way in Texas owing to its decentralized marketThe natural gas trade is shifting around the globe as alluded to in the  work The US is a lowcost producer in oil and gas and a reliable partner Were a global benchmark as I noted in the past and in my Montana presentation roughly half way throughOil prices will remain higher with tight supplies occurring to the year end US producers are expected to respond but this is still a capital discipline regime by oil and gas firms It seems that natural gas prices in the US will stay on the lower side Importantly US production is a player on the global stage with new avenues emerging as geopolitics shift thinking and strategiesIn recent West Texas Intermediate or WTI a key US oil price benchmark is now to be folded into the global benchmark Brent alongside its other constituentsIn the past I have written extensively about Pioneer the Permian and more re,6,2023-09-13,2,0.9924,-0.9999998888889013
178,178,"Meta Platforms, Inc. (META) Q3 2023 Earnings Call Transcript",Meta Platforms Inc  Q3 2023 Earnings Call Transcript October 25 2023 500 PM ETKen Dorell  Director of IRMark Zuckerberg  CEOSusan Li  CFOBrian Nowak  Morgan StanleyEric Sheridan  Goldman SachsMark Shmulik  BernsteinDoug Anmuth  JPMorganJustin Post  Bank of America Merrill LynchYoussef Squali  TruistRoss Sandler  BarclaysGood afternoon My name is Dave and I will be your conference operator today At this time I would like to welcome everyone to the Meta Third Quarter Earnings Conference Call All lines have been placed on mute to prevent any background noise After the speakers remarks there will be a questionandanswer session Operator Instructions This call will be recorded Thank you very muchKen Dorell Metas Director of Investor Relations you may beginThank you Good afternoon and welcome to Meta Platforms third quarter 2023 earnings conference call Joining me today to discuss our results are Mark Zuckerberg CEO and Susan Li CFOBefore we get started I would like to take this opportunity to remind you that our remarks today will include forwardlooking statements Actual results may differ materially from those contemplated by these forwardlooking statements Factors that could cause these results to differ materially are set forth in todays press release and in our quarterly report on Form 10Q filed with the SEC Any forwardlooking statements that we make on this call are based on assumptions as of today and we undertake no obligation to update these statements as a result of new information or future eventsDuring this call we will present both GAAP and certain nonGAAP financial measures A reconciliation of GAAP to nonGAAP measures is included in todays earnings press release The press release and anAnd now Id like to turn the call over to MarkAll right Thanks Ken Thanks everyone for joining today This was a good quarter for our community and our business We estimate that there are now more than 39 billion peopleThere continues to be a ton of innovation in AI And we used Connect to describe and start launching a lot of the new consumer AI experiences that we expect to become meaningful parts of all of our apps and our business over the coming years We started rolling out Meta AI our new assistant that you can access across all our messaging experiences and smart glasses to answer questions get access to realtime information and generate photorealistic images We started launching our AI Studio platform that enables people to create and interact with lots of different AIs for help getting things done and just having fun We rolled out Emu our image creation model that produces high quality images and stickers fast We launched an early alpha of business AIs so that eventually every business can have an AI to interface with customers to do sales and support And we let out the plan to launch creator AIs next year so every creator can have an AI their fans can engage with to help them build out their community And thats just a snapshot of some of the AI work that were doingThe experiences that we start rolling out at Connect are going to transform the way that people use all our services feeds messaging hardware advertising business messaging interacting with creators and more But its going to take time to tune all these experiences before hundreds of millions or billions of people are going to use them And I expect that dialing in these products and the vision that we articulated at Connect is going to be our theme for much of the next year And I think that its going to be a very exciting 2024 As we are looking ahead and planning for next year I want to share a few thoughts on what Im expecting Ive been happy with our results this year so far and we are planning to continue focusing on operating efficiently going forward both because it creates a more disciplined and lean culture and also because it provides stability to see our longterm ,5,2023-10-24,7,0.994,0.7999999200000081
