,Unnamed: 0,title,content,comment,date,category,vader_score,dict_score
75,75,There Might Not Be Another Chance Like This For Years,There is a crazy mismatch in the market right now as it concerns real estate investment trusts REITs between  and Secondquarter REIT earnings releases thus far have been almostCompare the 12month performance of the Vanguard Real Estate ETF  to that of the SP 500  and Nasdaq 100Index The market seems to be convinced that REITs are facing serious and longlasting headwinds that will meaningfully damage their ability to grow in the long run Therefore many investors are avoiding REITs altogether rather than looking for valueWe think this pessimistic sentiment basicallyLets address all three points and finish by taking a look at five highquality REITs trading at what we view as crazy discounts to their fair values and fundamental performancesOn the first point if you watch financial media for any length of time youll inevitably hear commentators equating commercial real estate with office buildings and we all know the difficulties facing office real estate right now amid the new hybrid work environmentEven industry insiders sometimes equate the two See for example the title given to this sentiment survey from the Real Estate RoundtableThe survey is about  CRE but stress in  CRE in particular appears to be dragging down sentiment for all CREWhat about the idea that a big drop in downtown office utilization and values will have a negative effect on the cities in which theyre located Keep in mind that most nonoffice real estate properties and most of the properties in REITs portfolios are located  of downtown areasIt isnt a big leap in the mind of the average investor to go from commercial real estate to REITs You need only look at the occupancy rates of the four main sectors of CRE to discover that REITs do not equal officeWhile office occupancy has indeed plummeted since the onset of COVID19 occupancy of apartments retail and industrial remains at or near their highsThe market treats REITs as totally helpless in the face of rising interest rates almost mechanically discounting REITs as rates ratchet higherBut the market seems to forget that REITs have professional management teams whose job it is to maximize rent and minimize interest costs Most of them do a very good job at thisHence we find that REITs total FFO has surged higher since the onset of COVID19Moreover REITs weighted average debt maturity sits at about 8 years and generally speaking relatively few of their loans mature and require refinancing on any given year During the low interest rate period of 2020 and 2021 REITs very actively refinanced debt pushing out maturity dates as far as they could Many of them like Alexandria Real Estate  and NNN REIT  refinanced expiring debt with 30year bonds during that periodThat is why the weighted average interest rate on REITs debt has only barely budged higher in the last year even as interest rates have surgedOf course the longer interest rates remain elevated the higher their weighted average interest rates will go But while higher rates are a shortterm headwind they can be a longterm tailwind because of the next pointIn the long run higher interest rates combined with higher labor and construction costs act as a massive boon to commercial real estate and especially to REITs because it will result in far fewer new development projects coming to marketAs we all learned in Econ 101 the economy is basically operated on supply and demand If the supply of something stays flat while demand grows the price typically goes up This is true of real estate as much as for any other sector of the economyWhen interest rates and input costs go up development of new real estate properties grinds to a halt which leads to fewer new properties coming to market to compete with the existing stock a year or two down the roadThats exactly what weve seen happening over the last year or so in the CRE development industryHeres a chart showing sentiment a,334,2023-08-17,1,0.9742,-0.7777776913580343
76,76,"EDV: Pricing-In Long-Term Inflation Of 3-4%, Lowering Downside Risk (Rating Upgrade)",Over the past two and a half years I have had a relatively consistent bearish outlook on the longterm bond market  in early 2020 this outlook was due to my view that inflation would rise causing the stockbond correlationCompared to stocks bonds are typically more prone to mean reversion EDV has a solid yield today at 5 compared to the past allowing investors to earn that high yield on their current investment If longterm rates eventually decline EDV should rise back to its previous levels or at least those during the typical 2010s range 100140 or 66 to 130 higher than its current price Thus while its downside risk remains ample we must consider its positive potential should inflation and other factors Depending on our assumptions EDV may be a great investment today or among the worstSince 2020 there has been a considerable increase in the entirety of the yield curve Shortterm rates have risen more significantly than longterm rates but only by around 12 whereas the whole curve has increased by 34 In other words regardless of the bonds maturity its yield is likely around 34 higher The Federal Reserves rate policy effectively sets the short end of the curve while the long end is more sensitive to economic trendsTreasury bonds also come in inflationsecuritized bonds which pay a much lower yield but payout any changes to the consumer price index These lesserknown alternate bonds are essential because they can tell us how much EDV is expected to yield  longterm inflation For example in 2020 when rates were meager this figure almost declined to 1 meaning EDV had a negative expected return after inflation It is around 254 today the highest afterinflation return seen in around thirteen years See belowFundamentally EDV is a better opportunity when this figure is higher so long as we do not expect inflation to continue to run off Should the inflation outlook continue to increase then EDV would lose value as rates would likely rise to keep up with the inflation outlook Importantly for EDV shortterm changes in inflation are not necessary but instead it is the longterm expectations for inflation over the next 25 years That figure is almost always around the Feds 2 target but usually correlates to commodity prices because those inflationary factors are outside the Federal Reserves control See belowThe longterm inflation outlook is elevated today due to numerous enduring inflation forces One is the upward pressure on energy prices coming off very low energy prices during most of the 2010s Technically energy commodities like oil and gasoline are about average compared to consumer prices However in light of  there is some risk that they will rise higher soon and push the longterm inflation outlook Secondarily inflation is likely to remain high over the coming decades due to the governments great need for  inflation due to its extreme debt burden Even  and a shrinking workforcetoconsumer ratio are expected to continue to promote inflation through chronic skilled labor shortagesInflation today is much lower than it was during the peak last year Many attribute that change to success in the Federal Reserves effort to combat inflation through higher interest rates and quantitative tightening Indeed those efforts have moderated inflation QT has also likely significantly lowered EDVs value because the Federal Reserve stopped supporting that market through longterm Treasury purchases However historically inflation can fall before rising even higher This occurred twice during the 1970s likely one of the most relevant periods to today in recent history See belowThe core cause of the inflation spikes during the 1970s was the increase in energy prices stemming from the  which occurred to the week exactly forty years ago The embargo was caused in protest to the US military support for Israel Over has once again called on OPEC to pursue ,6,2023-10-20,1,0.9912,-0.3333333111111126
77,77,Kinder Morgan: A Premium Worth Paying,If you are looking for an incredibly diverse energy play with a solid dividend that is also increasing each year the KMI looks very good right now The share price has had a couple of bumpy lastThe longterm looks bullish for commodities like both oil and natural gas as the percentage of energy generated from them is still very large Even if investments increase each year into renewables I think KMI can deliver a significant ROI for investors still Despite trading at a premium to the sector based on earnings I find the premium worthwhile to pay given the quality of the dividend and the asset base KMI has This of course results in me rating KMI a buy currentlyKinder Morgan  stands as a prominent energy infrastructure giant within North America holding the distinction of being the largest energy infrastructure company in the SP 500 index The company operates within the midstream energy sector boasting a substantial network of approximately 82000 miles of pipelines 140 terminals and a significant storage capacity of 700 billion cubic feet for working natural gas This extensive infrastructure plays a pivotal role in the energy supply chain facilitating the efficient transport and storage of crucial resourcesThe company has managed to gather a massive amount of which has made them a leader and almost market mover in the natural gas space KMIs vast pipeline network transports a diverse range of essential products including natural gas refined petroleum products renewable fuels crude oil condensate CO2 and various other valuable commodities Furthermore the companys versatile terminals play a crucial role in storing and managing a wide spectrum of goods encompassing gasoline diesel fuel renewable fuel feedstocks chemicals ethanol metals and petroleum cokeThis diverse set of exposure is perhaps where some investors are discouraged but some are also encouraged What I mean by this is that KMI may not see the same immediate and rapid impact of rising commodity prices as a more pureplay natural gas company may On the other hand though KMI is more protected against downside risk in my opinion as the diversified nature of the business lends itself to some price hedgingOne of the key features of KMI is its setup with cash flows The company has an FCF margin of 887 right now which is right around where the 5year average has been as well As seen in the picture above KMI has managed to establish a predictable set of cash flows as 61 of it is made of takeorpayThe for KMI continues to be a highlight in my opinion The company has an FWD yield of 662 and that is sufficient to yield a strong ROI for investors especially when combined with general share appreciation from growing the EPS of the business The natural gas prices have come down quite a lot as we know but I think the trend forward is upwards The of Mexicos imports of natural gas is adding momentum to the price I think Even though KMI has a very high payout ratio the company still managed to improve its financial position Back in 2016 the company had a net debt position of 38 billion but this has since decreased to 31 billion insteadThe world population is continuously increasing and this is putting pressure on the energy outputs as well Natural gas and oil remain to be very viable sources of it In the coming couple of decades I think that they will remain in a dominant position in energy generation The capital necessary to switch them out to renewables is incredibly high and the material costs and amount of work are too high to make possible in a short period This means the market is still appealing to invest in as demand will be persistentLooking at hydrocarbons in applications like cement steel and fertilizer they are irreplaceable Seeing as these are materials and commodities widely used in our societies they will likely remain in high demand A rising population is also bringing a higher need for housing That s,30,2023-10-27,6,0.9968,0.46666663555555765
78,78,"Marathon Petroleum boosts quarterly dividend by 10%, OKs additional $5B stock buyback",Marathon Petroleum NYSEMPC declares 0825share quarterly dividend 10 increase from prior dividend of 0750 Forward yield 224Payable Dec 11 for shareholders of record Nov 16 exdiv Nov 15See MPC Dividend Scorecard Yield Chart  Dividend GrowthThe board has also approved an additional 5 billion share repurchase authorization  The authorization is in addition to its previous authorization which had about 43 billion remaining as of September 30 The authorization has no expiration date,8,2023-10-25,1,0.6249,0.0
79,79,Unit Corporation: Small Company With Tons Of Cash And Big Dividends,I am recommending Unit Corporation  as a buy primarily due to its impressive 227 increase in operations income 150 increase in cash from operations and the elimination of all of its debt between DecemberThe vast majority of my figures come directly from UNTCs 2022  and UNTCs 2023 Q2  If the reader wishes to look into these documents further I have provided links for you to referenceFounded in 1963 Unit Corp began as an oil and natural gas contract drilling company and has since grown into a corporation that is now involved with oil and natural gas exploration and production as well as holding a 50 stake in a midstream pipeline company UNTCs operations are broken down into three basic business segments which consist ofThese 3 segments as of December 31st 2022 employed 653 people 512 of them working in the contract and drilling business 102 in the oil and natural gas business and 39 people employed under UNTCs general corporate groupUNTCs subsidiary Unit Drilling Company had an exciting amount of growth between 2021 and 2022 with a 94 increase in revenue from 761 million to 1477 million A convergence of an increase in day rate contracts year over year 39 on their BOSS rigs and 23 on their SCR rigs and a 50 increase in average number of drilling rigs in use being the primary causeThe oil and natural gas segment ran under the subsidiary Unit Petroleum saw a 20 increase in year over year revenue from 2722 million to 3262 million These Unit Petroleum revenue increases came from higher commodity prices Oil prices increased 15 to 5748 per barrel in 2022 and the average Henry Hub real natural gas price rose 53 and ranged from 985 MMBtu to 346 MMBtu from June of 2021 to June of 2022On March 1st 2022 Superior Pipeline LLC was deconsolidated from UNTCs revenue figures and therefore the revenue figures captured on UNTCs 2022 10K only reflect the first two months of the year leading to a 76 decrease in revenue from 3417 million to 832 million and a 74 decrease in operating costs year over year from 286 million to 738 millionOverall these substantial gains led to a 125 year over year operating income increase from 763 million to 172 million and a 196 increase in earnings from continuing operations from 482 million to 1425 million from 2021 to 2022UNTCs drilling revenues continued to see an exciting amount of growth in 2023 A 49 308 million increase in revenue brings Unit Drilling Company to 933 million in revenue for the first 6 months of 2023 from 625 million in revenue earned during the first six months of 2022 Average day rate increases of 50 on Unit Drillings BOSS rigs and a 34 average day rate increase on their SCR rigs are the primary drivers of UNTCs drilling business revenue growth while its contract drilling operating costs only increased a mere 3 during the same time periodUNTC subsidiary Unit Petroleum Company saw a large 58 decrease in revenues during the first six months of 2023 due to a trifecta of sinking natural gas natural gas liquids and oil prices from alltime highs in the first half of 2022 mixed with UNTCs large sell off of drilling properties in 2021 and 2022 which by default also led to lower production numbers UNTC has expressed a lot of interest in selling off large parts of its volatile gas and oil business and in 2021 sold off 234 million worth of gas and oil wells before doubling that number to 49 million worth in 2022 2022s well sell off accounted for 21 of Unit Petroleums total oil and natural gas properties That 21 of its properties Unit Petroleum sold off corresponds rather perfectly to the 21 reduction in natural gas production 23 decrease in oil production and 31 decrease in natural gas liquids production Unit Petroleum also experienced The remaining productive properties suffered from declining commodity prices The average price for a barrel of oil fell 27 the price of natural gas liqui,99,2023-09-04,3,0.9974,0.2727272479338866
80,80,Exxon Mobil: The Clear Beneficiary Of The Oil Shortage,We expect oil prices to remain high in 2023 in part due to voluntary production cuts in Saudi Arabia and Russia which we expect to lead to an oil deficit in the second half of 2023 GainsWe have taken into account that in 2023 demand for oil in countries excluding China the US and the EU is set to rise by 12 mbd yy the average between the estimates by the  and  We also expect demand in China to grow by an average of 1In our forecast for oil market balance we have factored in weaker demand in China in June 2023 and higherthanexpected oil demand in the US EU and other countries At the same time the outlook for oil prices remained unchanged We expect oil to remain in short supply globally from now until the end of the year even with a recession in the EU and the US thanks to the OPEC deal and voluntary cutsWe anticipate that Brent oil prices will average 846bbl in 2023 with the price tentatively going up from 823bbl in 3Q 2023 to 962bbl in 4Q 2023 and 100bbl in 1Q 2024We believe that oil prices have bottomed out and will continue to rise through the end of the year We do not expect them to fall below 70 in the medium term despite the recession which we expect in the coming months due to voluntary production cuts in  and  in JulyAugust We expect the Brent price to rise to 1000bbl by 4Q 2023 as the recession winds down and growth in demand exceeds growth in global oil productionEvery quarter Exxon Mobil sells about 70 of its natural gas output outside the US In 2Q 2023 most purchases of natural gas were made by Asia 45 the US 30 and Australia  Oceania 16 The EU made up about 6According to the latest data from Trading Economics the Manufacturing PMI in all of the abovementioned top regions     fell below 50 by July indicating a decline in new orders in the manufacturing industry and therefore lower gas demandThe 202223 heating season for Asia North America and the EU  with the remaining reserves exceeding the fiveyear average for this metric by 20 to 67 These higher levels were made possible by the following reasonsLower demand for pumping gas into storage during the summer of 2023 could lead to weaker market fundamentals primarily related to gas demandAccording to the latest data from  North American gas consumption will decline by about 29 in 2023 In the US slowing economic growth is reducing industrial gas demand and unseasonably mild weather in 1Q 2023 meant lower gas consumption in the residential and commercial sectors adversely impacting the full year outlook Slower economic growth along with the rapid development of the renewable energy sector will tamp down gas demand from power plants although the ongoing transition from coal to gas may mitigate this trendGas demand in the 22 EU countries that are members of the Organization for Economic Cooperation and Development OECD is forecast to decrease by 5 Thats largely because of lower gas consumption in the power sector which is set to decline by almost 15 amid rapid development of the renewable energy industry Industrial gas consumption is expected to recover by almost 5 as lower gas prices allow demand to bounce back in the second half of the year Given the decline seen in the first quarter residential and commercial gas demand is expected to fall by 4 in 2023Gas consumption in Asia slowed by an unprecedented 2 in 2022 due to high LNG prices downtime related to Covid19 in China and mild weather for most of the year in Northeast Asia This trend continued in January 2023 with a 2 decline from a year earlier In 2023 growth of gas demand in Asia is forecast to resume at a moderate pace of 3 due to the repeal of the zeroCovid policy in China the expected normalization of weather conditions and a moderate recovery in gas consumption in India and developing countries of Asia after a sharp decline in 2022Given the falling demand for gas we are lowering the forecast fo,54,2023-09-10,5,-0.9773,-0.8888888395061756
81,81,"If I Could Only Own 7 REITs, It Would Be These",I own a lot of real estate investment trusts REITs As of the end of July I own 18 individual REITsSome would say that 18 REITs is too many  that I would still be able to achieve all the benefitsTo this I would respond that all 18 of the REITs I own are great businesses with fantastic real estate smart investment philosophies skilled and shareholderaligned management teams modest or low leverage strong costs of capital and bright future growth prospectsThe overdiversification criticism may make sense in theory but not when one has a sufficient level of knowledge and conviction about the companiesBesides the point in owning 18 REITs is not  per se Its  As Warren Buffett has wisely saidIf diversification is your goal it would probably be better simply to own an ETF or mutual fund rather than individual stocksFor example if youd like real estate exposure consider buying the Vanguard Real Estate ETF  It has quite a good history of generating total returns From the mid2000s until COVID19 it even outperformed the SP 500 But I would not recommend buying individual stocks REITs or assets simply for diversifications sakeImagine the silliness of someone saying You know Im not particularly bullish on _____ gold bitcoin emerging market bonds private equity companies commercial real estate etc but Id better own some anyway for the sake of diversification If that is your thinking I would urge you to seek the counsel of a registered investment advisorWith all of the preceding said I have been asked in the past by REIT newcomers where to start looking for great REITs Sometimes the question is phrased as which handful of toptier REITs they should research first Other times its phrased as Austin if you could only own five REITs what would they beThats a great question Ive tried to narrow it down to five in the past and simply havent been able to distill it to that nice round number without feeling like Ive excluded other equally highquality namesBut I do think that seven of my 18 REITs are a tier above the others  true bestinclass businesses in their respective subsectorsIn what follows Ill give a brief pitch for each of these seven REIT allstars and try to articulate what gives them their own respective competitive advantagesADC is a net lease REIT specializing in singletenant primarily freestanding properties leased to the nations largest strongest and fastest growing retailers In fact ADC is one of the largest landlords to retailers like Walmart  Tractor Supply Company  Dollar General  and Best Buy These are companies that are not only able to survive the growth in ecommerce they are themselves at the leading edge of technologically enabled retail commerce through mobile ordering home delivery curbside pickup and so onAnd Walmarts swiftly advancing drone delivery capabilities look like they are progressing even faster than those of Amazon ADC owns prime real estate leased to the cream of the crop in the retail worldBut thats only one aspect of ADCs bestinclass character Another is the balance sheet and cost of capital advantageADC constantly maintains a relatively low leverage ratio net debt to EBITDA almost always under 5x which is quite low for real estate investments as well as pool of forward equity to tap for investments These multihundredmillion dollar forward equity deals are locked in at a certain price allowing ADC to go out and find investments that will be accretive to that priceIn addition ADC enjoys a BBB credit rating and the debt it has secured in recent years is often priced as if the REIT had an even higher credit rating than that With this low cost of capital ADC is able to bid competitively for the best real estate Welllocated properties leased to toptier retailers naturally bear higher pricing and lower yields and ADC is now one of the few players in its space that is still able ,100,2023-07-31,8,0.9982,0.599999976000001
82,82,Freeport Indonesia says will cut output 40% if not allowed to export concentrate,Freeport McMoRans  Indonesia unit said Tuesday it would need to  if it is not allowed to export concentrate before its 3B copper smelter reaches full operating capacityThe Indonesian government is setThe smelter is expected to start operations next May but would need time to reach full capacity Freeport Indonesia  CEO Tony Wenas said according to ReutersThe plant requires 56 months to reach 100 capacity and the company would need to cut production from the Grasberg mine if it is not allowed to export Wenas said,8,2023-10-24,7,-0.3071,-0.9999990000010001
83,83,"Procter & Gamble trades higher after organic sales, margins impress in FQ1",Procter  Gamble Company  rallied in early trading on Wednesday after smashing expectations with a 7 gain in  organic sales vs 58 consensus Pricing was up 7 during the quarter and the effect of a favorable mix was 1 while volume fellThe organic sales gain was led by a 10 jump for the Health Care segment with prices up 6 Oral Care organic sales increased high single digits due to increased pricing and favorable product mix Personal Health Care organic sales increased double digits due to increased pricing and volume growth due to innovation and strong demand for respiratory productsOrganic sales jumped 9 in the Fabric and Home Care segment Fabric Care organic sales increased high single digits due to increased pricing and favorable product mix partially offset by volume declines primarily in Asia Home Care organic sales increased low teens due to increased pricing and favorable premium products mixPGs gross margin rate was up 460 basis points for the quarter or 520 basis points on a currencyneutral basis The increase was driven by benefits of 330 basis points from increased pricing 160 basis points of favorable commodity costs and 150 basis points from gross productivity savings These were partially offset by 60 basis points of negative product mix and 60 basis points of product reinvestments and other impacts The gross margin rate for the quarter of 52 was ahead of the consensus estimate for 493The Cincinnatibased consumer products giants operating margin for the quarter increased 240 basis points from a year ago and was up 340 basis points on a currencyneutral basis Operating margin included gross productivity savings of 210 basis pointsCEO update We remain committed to our integrated strategy of a focused product portfolio of daily use categories where performance drives brand choice superiority  across product performance packaging brand communication retail execution and consumer and customer value  productivity constructive disruption and an agile and accountable organization The PG teams execution of this strategy has enabled us to build and sustain strong momentumProcter  Gamble  guided for fiscal year 2024 allin sales growth in the range of 2 to 4 and organic revenue growth of 4 to 5 vs 50 consensusShares of Procter  Gamble  rallied  in premarket action to 14792 The PG update from management on the upcoming conference call could be of interest to Church  Dwight  KimberlyClark  ColgatePalmolive  and Clorox ,6,2023-10-18,8,0.9966,0.5999999600000027
84,84,Jackson Hole: The Fed Faces The Ghosts Of The 1970s As Stock Market Rollercoaster Continues,Next week the Federal Reserve hosts its annual  Each year roughly 120 central bankers media members academics and business leaders attend to share research and escape the summer heat Unlike its Since then stocks have been on a rollercoaster with the SP 500  fluctuating in a range above itsStocks have been on a rollercoaster ride over the last year though volatility slowed significantly as summer arrived The 15 selloff in the SP 500 was soon followed by a rally in hopes of a Fed pivot The rally soon fizzled when Powell didnt give the market what they were looking for and investors began to sell popular stocks in December for tax loss harvesting Markets rallied again on pivot hopes only to be pushed back down after the next Fed meeting in February Stocks fell sharply during the shortlived spring bank crisis while the subsequent postbankcrisis rally seems mostly driven by sentiment and fear of missing out Some profittaking followed and here we are roughly at the same price as a year ago after 12 months of tugofwar However Jackson Hole may break the stalemateIn Powells speech last year he alluded several times to the policy mistakes of the 1970s Then the Feds lack of commitment to fighting inflation contributed in large part to allowing core inflation to rise from roughly  Inflation came in three waves then and the Fed would raise rates to halfheartedly fight inflation only to cut them too soon and allow inflation to roar backMost people reading this know the story of how Arab nations imposed a  on the United States Canada and the UK in 1973 More than a few of you reading this likely lived through the gas shortages 55 mph speed limits and skyhigh inflation In 1973 oil prices skyrocketed and stock markets crashed The SP 500 fell 48 from peak to trough fared much worse falling over 73 from peak to troughLess widely known is how a series of policy mistakes that traded shortterm gain for longterm gain set the stage for this This is one reason that political pundits tend to think  while  it may be harderCompare this with todaySo far the Fed has steadily raised interest rates until theyve reached a positive real yield Sound  this is what is needed to bring down inflation Now theyll have to raise them a bit more and keep them above the rate of inflation in order to avoid a disastrous repeat of the 1970s  from the last meeting showed that members feared upside risks to inflation which is why most members support hiking interest rates a bit more even with some progress on inflation The market is skeptical  that the Fed is done hiking and will soon begin to cut However the Fed said theyre going to hike  so there are plenty of people including me who will take them at their wordThe key to understanding the Summary of Economic Projections is to read between the lines By comparing the rate of core inflation the Fed projects and the interest rate it projects we gain an understanding of how the Fed is likely to respond to rising or falling inflation Essentially theyre looking for a about 2 real yield on cash That means if core inflation is 35 then theyre going to hike one more time and hold rates at a level of 2 above inflation This is in sharp contrast to many traders who think that if inflation goes to 3 that the Fed will aggressively start to cut when job growth slows or reverses Thats not what the Fed is saying at all and the difference might be enough to get traders to seriously reevaluate their bets Under this framework rates stay above 5 until inflation is under 3Why wouldnt the Fed cut rates much when inflation slows down to 3 or so Quite simply thats how they got burned in the 1970s so theyre going to take their time Modeling  supports this viewI calibrated the model to run using core inflation ignoring rising oil prices and added an interest rate smoothing feature to account for rents starting to fall Still almost all of,59,2023-08-18,6,0.1226,-0.48148146364883465
85,85,AMLP: A Good Inflation Hedge With Lower Volatility Than Most Energy Investments,If you believe energy prices and inflation will be higher for longer but prefer to avoid the volatility of upstream oil and gas equities the Alerian MLP ETF  may be an investment vehicle toBut why invest in midstream MLPs Three reasonsThat said if you purchase the units of PAA EPD or MPLX directly you will achieve a better yield because the fees charged by AMLP are rather high However besides the diversification benefit the ETF also provides a wrapper around the K1 forms issued by individual MLPs While receiving a K1 isnt the end of the world many investors prefer to avoid the tax complexityAMLP may be particularly attractive if you think the Fed is approaching the end of its tightening cycle and we are headed into financial repression ie lower artificially managed interest rates while inflation has not fully receded Historically just as other highyield investments MLPs have underperformed when interest rates were high However this time perhaps because it is still recovering from the pandemic selloff AMLP has held up surprisingly well If the Fed pivots in the face of rising fiscal deficits I would expect AMLP to eventually rerate higherMidstream assets ought to do well in an inflationary regime because they are hard assets and also represent critical infrastructure  there is no substitute The only threat could be a rapid transition to renewables but that is simply not realistic as pointed out by EPD in a  presentationFurther as  upstream production is getting more gassy and this puts more pressure on the midstream segmentAs the Permians gas output is growing it is good to  that Appalachia is already constrained by offtake capacityThis promises for an interesting dynamic Both US LNG export capacity and upstream gas production are growing but the midstream capacity that links the two is lagging behind I think this is good for the owners of the existing infrastructureIn fact the midstream bull thesis extends beyond energy to petrochemicals as wellThe US has excess ethane which after getting cracked into ethylene is a basic petchem building block and managing the oversupply will put further premium on storage and export terminals along the US Gulf CoastWhile some midstream companies are organized as Ccorps similar to most traded stocks others are MLPs or publicly traded partnerships Unlike Ccorps MLPs are passthrough entities from federal income tax perspective which theoretically results in a lower cost of capitalA good  is MPLX which is  by Marathon Petroleum Corporation MPC is the GP general partner in the MLP that is responsible for the commercial decisions In this case MPC isnt only the GP but also owns 65 of the common units  the common unit holders are basically the limited partners In MPLXs case only 35 of the common units are owned by investors and traded publicly but there is no reason why that percentage cant be different MLPs can also have preferred unitsWhile not all MLPs are linked to a corporation in the MPCMPLX setup the MLP gets a lot of revenue from the sponsor ie MPLX provides its infrastructure for MPCs use This usually happens under longterm agreements with minimum payment obligations to shift risk away from the MLP to the sponsor The GPs may also frequently have incentive distribution rights which act similarly to carried interest and increase the GPs returns after certain return hurdles are reached by the common unit holdersAs the GP controls the MLP from a commercial perspective the partnership agreement has certain safeguards to protect the common unit holders Usually all available cash above some minimal level has to be distributed quarterly Unlike a REIT the distribution requirement is not taxdriven However similarly to a REIT an MLP must derive at least 90 of its income from qualifying activities operating midstream energy infrastructure is of course a qualifying activityThe MLP s,7,2023-10-24,6,0.9944,-0.14285713265306196
86,86,"Shell: Strong Cash Flow, Share Buybacks, Bullish Price Momentum Into Q4",The prompt month of WTI just registered its best quarterly advance since Q1 2022 The 27 climb came as the US dollar rose sharply and interest rates around the world jumped Multinational companies have their work   Past performance is no guarantee of future results No recommendation or advice is being given as to whether any investment is suitable for a particular investor Any views or opinions expressed above may not reflect those of Seeking Alpha as a whole Seeking Alpha is not a licensed securities dealer broker or US investment adviser or investment bank Our analysts are third party authors that include both professional investors and individual investors who may not be licensed or certified by any institute or regulatory body,23,2023-10-01,5,0.7658,0.0
87,87,BHP: Why Metals And Mining May Be The Best Hedge For Your Oil Stocks,How does BHP Group Limited  one of the largest diversified mining companies globally fit into an energy investment thesisDespite the exceptional 20212022 runup energy continues to offer some of the best value opportunities  particularly among stocks withThat in a nutshell is my energy thesis which is probably shared by many others too However I constantly reevaluate this reasoning and ask myself what else needs to hold true for my energy investments not to work out The answer I inevitably come back to is that we would need to see a massive acceleration in the electrification trend that would at least displace the transportation component of oil demand Perhaps emerging economies like India INDA manage to bypass the wider adoption of ICE vehicles and directly go to EVs  or maybe the decarbonization in developed countries happens quicker due to technological breakthroughsI personally remain skeptical the energy transition will be completed by 2050 because the entire decarbonization project appears to be more based on ideology and political incentives than on sound economic planning that takes into account the physical realities For example cloudy countries in Northwest Europe keep installing solar panels this makes little sense from ROI perspective but perhaps helps electioneering politicians score more points with an environmentally conscious voter base In either case for my energy thesis to be wrong and decarbonization to succeed on the 2050 timeframe the world would require massive amounts of critical metals and minerals and even netzero proponents as the IEA acknowledge this This naturally points to the mining industry as a hedge if oil gets phased out faster  and within mining BHP is one of major players with exposure to several critical resourcesBHPs mining portfolio has shifted over the years but after the  to Woodside  currently the group focuses on the If the world wants to cut down on fossil fuels quicker it has to consume a lot more of BHPs products at least in the next few decades to build out the new infrastructure that would support a lowcarbon economy Mining itself is very energy intensive so to some extent producing the metals and minerals necessary for decarbonization will require even more fossil fuels but lets assume thats only a shortterm effect and in the longrun net fossil fuel use will still dropBHP is certainly not the only miner out there but I think the company has several advantages that make it stand outBHPs yeartodate return is a negative 72 but lets be clear  the only reason for this years underperformance are fears over Chinas economy Yet the government in China is already focusing on stimulative measures and there are signs that investors China sentiment may have bottomed The markets are also forward looking so commodity futures and BHPs stock will reprice way before the economic indicator data starts improving As much as China remains the main risk the inevitable turnaround in the China narrative may also be the catalyst that takes BHP higherThe short answer is that the world will need a lot more of everything The Tesla  in your garage only substitutes one type of nonrenewable resource for a different one Running away from oil and gas means crowding into the mining sector and we know what happens when much higher demand meets finite supply To the IEAs credit their  entitled Mineral requirements for clean energy transitions tried to quantify these exact megatrendsThe IEA distinguishes between a stated policies scenario STEPS associated with a slower energy transition and a sustainable development scenario or SDS which implies even faster decarbonization The chart below shows the projected 2040 growth factor from 2020 demand levels by resource typeCopper demand of relevance to BHP is expected to grow by a factor of 2x to 3x depending on how quickly the energy transition moves In 2020 the world,33,2023-10-08,7,0.9871,-0.14285713265306196
88,88,Russia's 'temporary' diesel export ban refocuses concerns on market tightness,US crude oil futures eked out a 001 gain for the week enough to score an 11th increase in the past 13 weeks with market uncertainty running high as investors try to decide if crude is overbought or if tripledigit pricing could return forFrontmonth Nymex crude  for November delivery ended the week at 9003bbl but despite WTIs tiny gain Brent crude finished with a small decline after posting three straight weeks of gains shedding 07 for the week to settle at 9327bblETFs          Even in a week that saw the Federal Reserve warn of further rate hikes energy markets also were focused on Russias new ban on diesel and gasoline exportsRussia ships 1M bblday of diesel making it one of the worlds biggest seaborne exporters of diesel and the ban likely will raise already high diesel prices but the severity of the impact should depend on how long the export ban is in placeThe Kremlin said the ban was temporary and designed to address rising energy prices in Russia but the timing raises suspicions in western capitals that Vladimir Putin is again While Russia may have some domestic supply issues Putin still wants to cause chaos and break the wests resolve to support Ukraine RBC Capitals Helima Croft said His goal seems to be to make it to next year and see the impact on the US presidential electionAnalysts at Citigroup and JP Morgan Chase expect the ban  as once the heaviest demand from agriculture passes allowing Russia to harvest what should be a bumper crop pressures to keep diesel at home should abateCiti said domestic Russian diesel demand for the harvest is set to peak in the next 35 weeks predicting the ban will last only slightly longer than thatThe diesel export ban will be felt but Russia is a much smaller exporter of gasoline exporting only 90K bblday in August according to KplerEnergy stocks as represented by the Energy Select Sector SPDR ETF  finished  for the week in the middle of the SP sector standingsTop 5 gainers in energy and natural resources during the past 5 days          Top 5 decliners in energy and natural resources during the past 5 days          Source Barchartcom,89,2023-09-22,5,-0.9636,0.0
