,title,content,comment,date,category
73,Potential partners for US Steel bids seem reasonable - analyst,Some speculated companies that may partner with ArcelorMittal  and Stelco  for bids for US Steel  appear to be reasonable according to a Citi analyst Theres speculation that ArcelorMittal   with JapansTheres also some speculation that Canadas Stelco  may receive backing from Nucor  for its potential bid for US Steel  according to the Betaville itemBoth of these combinations seem reasonable and raise the likelihood that ClevelandCliffs  will face competition in its bid for US Steel  Citi analyst Alexander Hacking wrote in a note on ThursdayNucor would likely be interested in these mini mill assets at the right price Hacking wrote in the note Citi doesnt know how US Steels  board may weigh the potential merits of cash vs stock offers with the varying levels of antitrust risk in a takeover Citi remains neutralrated on US Steel  and buyrated on Cliffs  seeing the potential strategic upside with US Stell though still comfortable with Cliffs standalone valuationThe US Steel  sales process is speculated to be pretty advanced and a winning bidder may be announced in the coming weeks Betaville added in its report on WednesdayThe latest news comes after reports late last month that Cliffs  signed a nondisclosure agreement and a short standstill agreement so it can participate in the US Steel  sales process The standstill agreement expires on Dec 1 according to CNBCIn August US Steel  said it entered into confidentiality agreements with numerous third parties US Steel after rejecting a 73 billion Cliffs  bidInvestors may get more details on the US Steel  sales process when the steelmaker is scheduled to report results and hold its 2627 Cliffs  is expected to report ,31,2023-10-15,0
74,KKR Real Estate Finance Trust: The 10% Preferred Shares Are A Speculative Buy,KKR Real Estate Finance Trust   While I never really cared for the common shares of the REIT I was interested inLooking at the reported net income KKR Real Estate Finance Trust is navigating through some choppyBut of course when youre looking at the distributable earnings those actually do remain pretty robust As you can see below the total amount of  in the second quarter was 3307M which is almost exactly the same result as in the first quarter of the year This means the distributable earnings per diluted share came in at 048While thats encouraging and while it means the  are fully covered the book value per share is definitely subject to erosion By retaining just 005 per share per quarter the REIT retains just over 3M in equity Thats fine in normal circumstances But when your loan loss provisions are consistently over 50M per quarter in the past few quarters saving 3M isnt going to be very helpful to try to protect the balance sheetThat being said I do like the exposure to multifamily properties One of those assets  has now received a risk rating of 4 by KREF But looking at the detailed portfolio overview the 102M loan was backed by about 155M in collateral based on the 65 LTV ratio when the loan was issuedOf course property values have come down due to increasing capitalization rates but I would like to assume its easier to market remarket and refinance multifamily properties than it is to avoid haircuts on the office portfolioKR Real Estate Finance Trust has just one series of preferred shares available and those shares were issued in April 2021 The company issued cumulative preferred shares at the normal price of 25 and with a preferred dividend yield of 65 which means these securities are paying 1625 per year in preferred dividends The preferred dividends are paid in four equal quarterly installments of 040625 and the preferred dividend yield will remain unchanged for as long as these securities remain outstandingThe preferred shares can be called by KKR Real Estate Finance Trust from April 2026 on but given the current situation on the financial markets and the cost of capital I dont expect KKR to call the preferred shares so I dont think a yield to call perspective would be useful hereThe preferred shares are currently trading at 1635 resulting in a yield of 995 Thats pretty attractive but I of course want to make sure the asset coverage ratio and the preferred dividend coverage ratio are strong enoughLets start with the preferred dividend coverage level We know the REIT was lossmaking due to the loan loss provisions but we also know the distributable earnings came in at just over 33M Those distributable earnings already include the 53M in quarterly preferred dividends which means those preferred dividends are enjoying an excellent coverage ratio as the REIT needs less than 15 of its distributable earnings before dividends to cover the preferred dividends So based on that metric the preferred shares are definitely interestingThe main issue I have with KKR Real Estate Finance Trust right now is the asset coverage ratio Having to deal with loan loss provisions is just part of doing business But by not retaining a substantial amount of its earnings there is quite a bit of erosion In the first half of the year the REIT had to allocate 117M to loan loss provisions while it only generated about 7M in retained earningsAs you can see below the total amount of equity on the balance sheet decreased by approximately 112M Meanwhile KKR paid out 59M in dividends on its common shares This means that by suspending the dividend and retaining all of its distributable earnings the REIT would have been able to reduce the impact on the book value by 50Of course suspending a dividend is not a popular move and tends to be seen as a last resort KREF could try to launch a stock dividend while making the stock option as appealing as possi,15,2023-10-08,0
75,"Cassava Sciences: Insiders Purchasing Stock, Is The Market Still Buying Simufilam?",Cassava Sciences  stock has endured a difficult 2023 to date  falling in value from 28 at the start of the year to 17 at the beginning of this week down nearly 40  but yesterday brought some lightBarry an investment management veteran who joined Cassavas Board in 2021 and is also a director of Sarepta Therapeutics  the 10bn market cap at the time of writing rare diseasefocused biotech apparently paid 308k to acquire 185k Cassava shares in  on the 21st and 22nd of August at an average price of 1667 per shareCassava shares had made a 6 gain by the end of the day ComparedThis isnt the first time purchases by Barry have lifted Cassava stock  back in March Barry paid 23m to  89k shares at an average price of 26 If the goal was to trigger a bull run on the stock the strategy clearly did not work however Cassava is a highly divisive company as illustrated by the fact that at the end of July according to  29 of the share float was held by short sellersIn my  in May I discussed the origins of Cassava how founder Remi Barbier after 4 failed attempts to secure FDA approval for a gel formulation of oxycodone changed the name of his company from Pain Therapeutics to Cassava Sciences and began to push Simufilam into clinical studiesInitial studies were promising then Simufilam flunked a Phase 2b study in 2020 missing its primary endpoint of reducing levels of tau protein in cerebrospinal samples and other biomarker assessments Cassava had the data reevaluated by a longtime collaborator Dr HoauYan Wang at City University New York CUNY however and this time statistically significant results were observedThen came the initial open label results and by the time Cassava  from that study showing patients cognition scores improving by 3 points on the gold standard ADASCog scale its share price had reached a value of 123  up an astonishing 3400 yearonyearThe backlash arrived soon after that as scientists queried the science behind Simufilam questioning why no other biotech company or research agency attached any significance to the restoring of a misfolded protein known as Filamin A FLNA and a  was lodged with the FDA accusing Cassava  in collaboration with Dr Wang and his lab  of allegedly manipulating data and research papers that helped the company secure its Investigational New Drug IND approval allowing inhuman studies to begin and of allegedly doctoring the Phase 2b study data that was initially deemed to have missed endpoints by an outside labCassava longs and Cassava management most likely interpreted the Citizens Petition  which was lodged by a lawyer acting on behalf of scientists and short sellers of Cassava  as an obvious attempt to damage the companys share price  Cassava management would have earned substantial bonuses had the share price remained buoyant for a longer periodUltimately it seems the shorts won the battle  Cassavas share price has not come anywhere near close to matching its former highs  but perhaps not the war  Cassava still has 2 Phase 3 studies ongoing  RETHINKALZ and REFOCUSALZ  which are now almost fully enrolled  as of Q2 2023 1587 patients out of a target of 1750 had been recruited  which include a placebo arm with coprimary efficacy endpoints of ADASCog12 a cognitive scale and ADCSADL a functional scaleCassava says that it expects enrollment to be complete by the end of 2023 raising the tantalizing prospect of interim data becoming available sometime next year given that RETHINKALZ has a treatment duration of 52 weeks and REFOCUSALZ of 76 weeksCassava is one of the most scrutinized and closely followed companies you will find in almost any sector of the stock market  clearly both shorts and longs have fortunes riding on the outcome of the Phase 3 studies which will surely reveal once and for all whether Cassava has a miracle drug on its hands a dud or a drug that may have a ,857,2023-08-25,0
76,SPY: You Have Been Warned By Jerome Powell,The notion that history doesnt repeat itself but rhymes in the stock market encapsulates the idea that while each financial eraTypically stocks and treasury yields interest rates are inversely proportional As riskfree interest rates rise equitiesHowever as soon as longduration 10year treasury yields broke past previous cycle highs at 425 the SP500 formed a local top in midJuly and has since declined by nearly 8 with 10year treasury yields soaring to new cycle highs of 5001 last weekNow the rally off of October 2022 lows has been characterized by extremely poor breadth with nearly all of the equity market returns from the last twelve months being generated by a select few megacap tech companies that carry heavy weighting in major market indicesInterestingly the rally in big tech has been driven by significant PE multiple expansion and not fundamental earnings growth Given the steep rise in longduration treasury yields such a multiple expansion goes against common sense and financial logic The only reasonable explanation is that investors are piling into big tech names due to their safehaven status massive free cash flow generation and robust balance sheets as macroeconomic and geopolitical risks continue to pile up in the economy In one of my recent notes I shared my views on the significant concentration into bigcap tech and its risks to the Nasdaq100 Now from a historical standpoint I am seeing a lot of parallels between 2023 and 1987  the year of the Black Monday crash In a similar vein to 2023 we can observe a sharp rise in equities and longduration treasury yields through the summer of 1987 an anomalous breakdown of the stock and bond yield relationship And as you can see on the chart below the rally of 1987 ended with a violent crash in the stock market on Black Monday 19th October 1987 with investors fleeing into treasury bonds in a flight to safety trade causing a sharp decline in treasury yieldsIn todays note we will try to find an answer to this question but before we do that lets understand the drivers of this ongoing wild runup in longduration treasury yieldsOn the back of a 40year bull run in the bond market 19822022 treasury yields have spiked up over the last eighteen months as the Fed has tightened its monetary policy to combat the pandemicinduced inflation ending the era of free moneyDuring this tightening cycle the Fed has already raised the Federal Funds rate from 0 to 55 and reduced its balance sheet assets by 1T through runoff of treasury and mortgage securities at the rate of 95B per monthWhile inflation has moderated rapidly since peaking out in 2022 it is still running well above the  target of 2 September CPI 37 yy With persistent labor market tightness unemployment rate 38 and strong economic data central bankers refuse to declare victory in its war on inflation and rightly so given past inflationary episodesFor several months the Fed has insisted that a higher rates for longer policy will be kept in place until the inflation genie is put back into the bottle And in his recent address on monetary policy at the New York Economic Club Fed Chair Jerome Powell left the door open to more rate hikes despite strong indication of a pause in the hike cycle due to tightening of financial conditions caused by the ongoing surge in long duration treasury yieldsNow as we know the  monetary tightening actions and higher interest rates for longer stance explain the move higher in shortduration treasury yields However longduration treasury bonds have absolutely collapsed in recent monthsAmid a bear steepening longterm interest rates outpacing shortterm interest rates the US treasury yield curve has been uninverting rapidly And as of writing the spread between 10year and 2year treasury yields has narrowed down to just 16 bps from more than 100bps just a few weeks agoHistorical,62,2023-10-23,0
77,What Do The Markets Believe About The War?,We arent geopolitical experts and do not know howAt the time of the Hamas attack on Israel the oil market was slightly oversold due to a price plunge over the preceding week Consequently at least a countertrend rebound was likely regardless of newsDuring the three trading days after the war news hit the wires 9th11th October the oil price bounced and then pulled back We wrote in the 11th October Interim Update that this price action suggested an expectation among large oil traders that the conflict would not broaden or that if it did broaden then Saudi Arabia would act to offset any loss of oil from IranThe subsequent price action indicates that the oil market has not changed its mind We say this because the rebound in the oil price from its prewarnews low looks more like a countertrend reaction than the start of a move to above the September2023 high Also the extent of the backwardation in the oil futures market has decreased over the past week which suggests less urgency to stockup on physical oilIn summary the oil market does not believe that the war will have a significant negative effect on global oil supplyPrior to the war news hitting the wires the gold market was very oversold in both momentum and sentiment terms and therefore was poised for a rebound As a result of the war news the rebound has been much stronger than it otherwise would have beenThe performance of the US gold price indicates that large speculators initially were uncertain as to how big the war would become Would it be confined to Israel versus Hamas inaround Gaza or would it expand to encompass direct involvement from the US and Iran Also how much additional US government spending would result from the war in the Middle East and how would this spending affect the resources directed towards the NATORussia war in UkraineAt the moment large speculators in the gold market believe that these are open questions with a substantial expansion of the war being one of the more likely scenarios Thats a reasonable conclusion because the gold price continues to hover around resistance at US19802000  about 180 above where it was three weeks agoWell know that the perceived level of uncertaintyrisk has increased significantly if the gold price breaks above US2000 By the same token well know that the perceived level of uncertaintyrisk has begun to wane when there is a clear downward reversal in the US gold price Note that a downward reversal in the US gold price is likely to precede a turn for the better in the news from the Middle EastIn the US stock market the war has prompted a shift away from risk but has been very much a secondary issue The primary issue is the downward trend in the bond market the upward trend in longdated Treasury yieldsIn earlyOctober the Dollar Index  was very overbought and had just begun to correct The war news may have reduced the magnitude of the correction but up until now has not been sufficient to propel the DX above its earlyOctober highAs far as we can tell according to the currency market the outbreak of war in the Middle East has increased the attractiveness of the US relative to other fiat currencies but also added to concerns about the pace at which the US government is going into debt Putting it another way whats priced into the currency market at the moment is both the uncertainty regarding the outcome of the war and the offsetting consideration that the war is increasing the risk of a US government debt spiralSummarising all of the above the oil market is not concerned about a significant supply disruption the gold market has pricedin considerable uncertaintyrisk and could pricein more of the same before reversing the US stock market is more concerned about bond yields than about the Middle East and the currency market thinks that the benefits of holding the US in a period of increasing geopolitical instability are being mostly offset by the like,2,2023-10-28,0
78,Apple: I Don't See A Recovery Anytime Soon,Apple  is one of the most historically  and fiscally sound companies in the world Their extensive range of attractive consumeroriented technology products and services harbor the firm an almost impenetrable economic moatUnfortunately poor 2023 fiscal performanceThis makes advocating building a position in the firm at current prices impossible Nonetheless any drop in pricing levels towards a fairer valuation would present a great opportunity to invest in a truly highquality companyApple is an American  headquartered in Cupertino California The influence Apple holds from both fiscal and societal perspectives is truly unrivalled in the technology industryMost of Apples revenue arises from their  technology sales with primaryThe firm is trying to shift away from being just a device manufacturer and become a more integrated unavoidable requirement in most peoples daily lives through the provision of a wide range of entertainment financial and health servicesThe company still has the highest valuation of any company currently being publicly traded Their current market cap of around  This figure is truly astronomical and most definitely not supported by intrinsic value calculations in my viewI conducted a full indepth analysis of Apples economic moat back in February 2023 which I still believe holds validity in todays market environment For a more indepth analysis checkout that article here I will conduct another quick update here to sum up the companys core business model along with the changes that have affected Apples key moatiness driversApple hosts an incredibly broad moat when compared to most other personal electronic device manufacturers The primary drivers for their moat is their incredibly valuable brand image extensive proprietary product portfolio and the growing set of services accompanying these physical productsThis focus on creating technology which appeals to more qualitative and subjective purchase criteria in consumers helps increase the stickiness of their marketing and brand appeal Inturn this creates a sentiment among consumers where purchasing an Apple product is an aspirational goalThese highquality devices are complemented by a huge portfolio of Apple designed applications and  such as Apple TV Music Card and Health These proprietary designed online products are incredibly well optimized to work within the Apple ecosystem which translates to a highly intuitive user experienceOnce more Apple has taken extreme care in engineering services which work seamlessly with their own products to make the more universally compatible competition from Windows Android or thirdparty designed apps function to an inferior level relatively speakingThis creates increased switching costs for consumers looking to change away from the Apple ecosystem as such a decision would require the adoption of a whole new raft of applications and devicesRegarding Apple TV the companys recent push to significantly increase the availability of  sports on the platform through Major League Soccer MLS and Major League Baseball MLB season pass agreements acts to attract a whole new category of consumers to the platformWhile these television rights are not unique to Apple TV the potential for such a shift to occur in the long run seems quite likely given the rapid adoption rates of streaming services and disposal rates of  subscriptionsThe Apple Card savings account offered jointly with Goldman Sachs has seen explosive  with over 10B being secured in deposits since the accounts launch in April of this year The tight integration with Apple services and technologies provides customers with superior insight and analysis into their savings while Goldman Sachs has struck a deal with Apple to offer these customers an almost unrivalled APY of 415 percentWhile many criticized and were cautious of Apples move into the financial services sector I believe it to be one of the smartest decisions ,138,2023-08-16,0
79,The Warren Buffett Bear Market,Because this subject can easily lead down many avenues of discussion and disagreements Im going to make it short for my own sanity and wellbeingBy survey few people know how a stock isBond prices have been in a bear market for almost two years now and we believe the stock market is on the verge of reminding people why stocks are really bonds in disguise Warren Buffett explained this bond market disguiseIf stocks are really bonds with a fuzzy undefined coupon as Buffett says when will stocks start acting like bondsThis fiveyear chart diagrams the price changes of the SP 500 against the price changes of a 20year treasury bond as represented by iShares ETF  It shows what we expect the stock market to do and whyThe green arrow shows that we expect the stock market to return to the lows of last October and the black Oval highlights the reason why  that longterm bond prices are hitting new lows because longterm rates are hitting new highsThe stock market can ignore bond prices for a while but sooner or later the bond nature of stocks must show itself and the two act together Its our opinion were at that show and tell moment nowWhile Buffett does mention interest rates in the video when he says discount rate he avoids discussing in detail what happens to values when the discount rate is changed in the calculation The mathematical formula he refers to is really just the sum of a long series of similar fractions The fractions are similar in that yearly cash flows bond coupons or earnings go into the numerators and powers of riskfree interest rates go into all the denominatorsNinety percent of the time investors focus only on the numerators future cash flows Thats essentially what most of the articles at SA do look at factors that might determine or modify the numerators Only a few concentrate on how the denominators are changingAt critical times however the focus suddenly shifts and investors look at the changing values of the denominators interest rates and its effect on the value of all the fractions We think were at a critical moment nowWhile the Sentiment King focuses almost exclusively on market sentiment and metrics of investor expectations we know the limitations and recognize when an economic issue becomes dominant We believe we have that nowThe rise in longterm rates to new highs over the last two weeks has changed the picture We think most investors are underestimating its importance The current levels of market sentiment allow for another major market decline which we believe is now highly likely If it happens though it should happen very quickly the market wont meander down to last years lowsOne of the arguments I hear constantly these days is how can we have a recession and another bear market with a 35 unemployment rate The trouble with this argument is it puts the cart before the horseUnemployment is classified as a lagging economic indicator its one of the last indicators to rise in a recession Its therefore not predictive of anything The stock market and interest rates are however as theyre two of the 10 leading economic indicators Their actions precede the economy This just means if the stock market and industrial production decline then unemployment will rise The cart doesnt direct the horse it just follows where the horse goes   Past performance is no guarantee of future results No recommendation or advice is being given as to whether any investment is suitable for a particular investor Any views or opinions expressed above may not reflect those of Seeking Alpha as a whole Seeking Alpha is not a licensed securities dealer broker or US investment adviser or investment bank Our analysts are third party authors that include both professional investors and individual investors who may not be licensed or certified by any institute or regulatory body,26,2023-10-02,0
80,Cassava Sciences' Integrity Under Scrutiny Following CUNY Misconduct Claims,In light of the recent CUNY findings implicating Professor HoauYan Wang in egregious misconduct   faces a daunting challenge that has repercussions far beyond just reputational damage Building onExamining Cassavas latest quarterly  ending June 30 2023 a noticeable rise in RD and GA expenditures to 288M from last years 199M was observed escalating the net loss to 264M from 193M or a pershare loss of 063 from 048 Interest income of 22M partially mitigated the loss but not substantially A slight share dilution is seen with 41793K shares used for net loss per share computation in 2023 versus 40015K in 2022On the  as of June 30 2023 1684M in cash and equivalents are held with total current assets at 1745M against 179M in current liabilities rendering a sturdy current ratio of around 975 The total liabilities are equal to the current liabilities thus showcasing a commendable cash reserve compared to its debt level Over the past six months the net cash utilized in operations is 332M reflecting a monthly burn rate of near 55M which calculates to a cash runway of about 317 monthsConsidering these figures the imperative for Cassava to secure further financing within the ensuing year seems low The firms solid liquidity indicated by the current ratio along with a manageable monthly burn rate positions it well financially reducing the immediacy for additional capitalAccording to Seeking Alpha data and prior to yesterdays news Cassava commands a market cap of 77351M reflecting some level of market skepticism especially given the controversies around simufilam Growth prospects are uncertain with FY2024 revenue estimates at 200M but a cloud of regulatory scrutiny is suspended Momentum is negative severely underperforming the SPY SAVA is down 4829 YoY compared to SPYs 2196 Short interest is notably high at 3603 signaling significant doubt or arbitrage activity sits at 2843 with New Positions counting 254732 shares and Sold Out Positions at 194827 shares Notable holders include BlackRock with 2746908 shares and Vanguard with 2249659 shares State Street has decreased its position by 106864 shares  is somewhat ambiguous but leans bullish A total of 48477 shares were bought and zero sold in the last three months but a 12month view shows net activity at 81988 including 62407 shares soldThe unfolding discourse around Cassava concerning simufilam underscores a pervasive issue in the biotech arena where the sanctity of clinical data is crucial This disputation reached a zenith around August 2021 intensifying with a Citizen Petition challenging the authenticity of simufilams data Come July 2022 a US Justice Department  into potential research manipulation was underway culminating in  and apprehensions over othersA notable  in SAVAs stock postmarket Thursday further stokes doubts regarding Cassavas scientific integrity particularly concerning simufilam Fresh accusations from the City University of New York CUNY against Professor HoauYan Wang of CUNY School of Medicine a codeveloper of simufilam pinpoint  in 20 research papers Although the committee could not substantiate these accusations due to the lack of raw data they deduced misconduct from a pattern of data mismanagement and recordkeeping by Dr Wang casting a spotlight on the partial accountability of Cassavas Senior Vice President of Neuroscience Lindsay Burns coauthor on many of Wangs simufilamrelated papersInvestors are ensnared in a narrative laden with regulatory and reputational perils These historical and ongoing accusations could obstruct simufilams trajectory through clinical trials and regulatory approvals potentially impacting Cassavas market valuation and eroding investor trust If corroborated these accusations could unleash a legal maelstrom for Cassava and beckon additional regulatory oversight accentuating the broader diligence ne,569,2023-10-13,0
81,Apartment Investment & Management gains amid takeover speculation,Apartment Investment  Management   amid speculation it has attracted takeover interestWestdale Real Estate Investment and Management is speculated to be participating in a sales process for Aimco  according to a Betaville item on Friday which citedAimco  reportedly hired bankers from Morgan Stanley earlier this year to conduct a strategic review following Blackstone  was looking at Aimco  but decided not to pursue it due to valuation concerns Betaville saidLand  Buildings Jonathan Litt has been pushing for Aimco  since at least August 2022 Aimco is not new to Litt In 2020 he opposed Aimcos Aimco ,0,2023-10-13,0
82,Will Rising Interest Rate Avalanche Crush The Economy And Markets?,For 14 years after the 2008 global financial crisis global central banks held interest rates close to zero In the US cash interest rates never topped 25 and were near zero the vast majority of the time In EuropeAfter the pandemic and massive government deficits sparked runaway inflation this model was shattered into a million pieces Interest rates continue to surge and Im not sure that Yesterday the  with more possible increases to come today with bond yields continuing their landslide Investors are paying even more At the same time home prices are still up about 40 from prepandemic For some rough math buying a 500000 house with a 3 mortgage costs you 1686 per month in principal and interest Add in the 40 increase in home prices and finance it at 8 and that principal and interest payment is 4109 per month At this rate we might be at 8 mortgages in a matter of weeksShould you still borrow as much as possible to buy a house I think its the biggest financial mistake that you as a young sixfigure earner could make especially since you can put your 20 down payment in a money market fund and earn hundreds of dollars per month in interest 55 And if you dont think so the price of money may keep going up until you do courtesy of massive government deficits and the Feds inflationfighting mandate Ive  over the past 18 monthsSome readers will think my work is a total airball because prices are only down like 1 from the peak Theres still time I dont think the economy is going to handle 8 mortgage rates well at all and were about to find out whos right For now homebuilders have sold millions of homes  When these reset I think a lot of dualincome overleveraged people will be in troubleWill we see 9 mortgages Were not that far off Oldtimers may recall mortgage rates this high or higher but to put them in context you need to compare home pricetoincome ratios as well to get debttoincome numbers  despite a lack of population growth and a rapid pace of construction It doesnt add upConsumers largely refuse to save money and the government is looking to borrow as much as possible as well Its simple supply and demand if everyone wants to borrow and there are few people willing to lend then interest rates go up People on the Internet say the Fed will just print more money to bail everyone out but they really cant legally do it with their inflation mandate History is filled with governments who print money to monetize the debt and wipe out the middle classHowever at least in the US and Western Europe central banks have experience fighting inflation and understand the longterm economic consequences of letting inflation skyrocket In the US the public was sick of the shortsighted economic policies of the late 1960s and 1970s and doubledigit inflation Fed chair Paul Volcker took a stand smashing the inflationary psychology via an engineered recession Germany cracked down even further on inflation having learned from the traumatic ingrained experience of the  Interestingly that generations children and grandchildren are todays business leaders there and their thinking largely influenced the euro and the idea of  in Europe in the 2010sAt this point its highly unlikely that the Fed will turn around and print a bunch of money because doing so might drive inflation back not to 8 but to 20 or more annually History shows that Congress eventually gets the message as they did when bond vigilantes forced both the  and  to cut spendingWhat good economists would tell about the large deficits of Bidenomics is that theres a risk of  the rest of the economy Huge government deficits need to be financed by borrowing and finding buyers financing the debt means that interest rates go up People always say the government spends too much but to run these kinds of deficits during peacetime and economic expansion  This has the obvious effect of divertin,135,2023-09-28,0
83,VinFast: This EV Buzz Stock Could Soon Be A Buy (Rating Upgrade),Shares of Vietnamese electric vehicle company VinFast  have been on a rollercoaster since it listed its shares on the NASDAQ in August which at the time created major buzz While shares initially soared on investor excitement VinFastsThe EV manufacturer disclosed last week a strong increase in revenues for the thirdquarter and improving gross margins indicating that an investment in VinFast is starting to look more attractive now than it did in August I am upgrading my rating on VinFast to hold in light of the firms delivery accomplishments in Q3 and I am looking forward to starting a speculative buy position in the EV company at around 5After VinFasts listing on the NASDAQ I warned investors of the high risks associated with the Vietnamese electric vehicle company My concerns chiefly related to the companys excessive valuation  However the EV maker recently reported preliminary thirdquarter results which together with a much more reasonable valuation justify a rating upgrade to hold The risk profile has rather significantly improved in my opinion and I can see myself establishing a speculative long position in the near termHype stocks like VinFast can become interesting for investors once excessively bullish sentiment deteriorates and investors are offered a more reasonable valuationIn a  from last week the Vietnamese company released preliminary Q323 results and said that it made 10027 electric vehicle deliveries in the thirdquarter compared to just 153 in the yearearlier period and compared to 9535 electric vehicles in the previous quarter The company also confirmed its delivery target 40000 to 50000 EVs in FY 2023Revenues associated with EV sales soared to 7697601M Vietnamese Dong 3195M showing a year over year increase of 1852 year over year Total revenues across business divisions which include VinFasts sizable eScooter business totaled 8254306M Vietnamese Dong 3427M showing an increase of 1593 year over yearVinFast is making rapid progress in moving its enterprise towards profitability and scaling its footprint especially in North America While the EV maker still lost a ton of money in the thirdquarter VinFast is seeing positive gross margin momentum as well between Q223 and Q323 VinFasts gross margin improved 42 PP to 299While the firms gross margins are still negative and VinFast needs to grow into a larger delivery volume in order to run its EV operations profitably all major performance metrics point in the right direction revenues increased at tripledigits gross margins are improving operating losses are decliningVinFast generated 8922454M 3704 million in operating losses in Q323 putting the company on a path toward annualized losses well above 10B but the good news is that losses are narrowing Going forward I expect the EV maker to continue to report sequential improvements in its gross margins as the company ramps up production and deliveriesAccording to VinFasts disclosure of Q323 financials the EV firm had 3154673M Vietnamese Dong 1310M in cash at the end of the thirdquarter Considering that VinFast is still losing money on each vehicle it produces and sells there is a risk that going forward VinFast would have to either sell more equity or issue new debt in order to finance its operations In the thirdquarter the EV maker said it lost 2467661M Vietnamese Dong 1024M on its EV operations so the cash burn is still high Since the company just listed its shares on the NASDAQ successfully investors should expect that VinFast will raise more cash through equity salesVinFasts valuation as I said in the introduction has seen a serious drawdown since August they are down more than 90 and an entry becomes increasingly attractiveVinFast now has a market cap of 17B which is a huge difference to the 70B that the company achieved when I last covered the electric vehicle businessVinFast just dis,47,2023-09-28,0
84,Equity Market Outlook Q4 2023: A Change Of Season,The bulls have had a case to makeAs 12month realized inflation and consumer inflation expectations have fallen from their 2022 peaks inflation no longer dominates the discussion on company earningsGoldilocks would approve GDP growth has stayed above 2 in each of the past four quarters Consumer confidence has also improved as has real income Excess savings while lower remains positive Excess household net wealthnow at 19 trillion above the preCOVID trendlinehas helped buoy consumer spending see figure 1 And despite higher mortgage rates housing activity and home prices have been resilientMeanwhile the labor market has been softening perhaps reducing the urgency for further rate hikes The forward curve may suggest possible cuts over the next year Job openings have retreated to where they were in early 2021 while the forwardlooking quits rate has eased to prepandemic levelsThe manufacturing sector offers hope too The ISM manufacturing index PMIin decline since March 2021has staged a twomonth rebound and the neworderstoinventory ratio suggests to us that the rally could continue for another few months Importantly the Chinese government has expressed its commitment to shoring up the countrys growth potentially shrinking the odds of a global downturn originating from the worlds secondlargest economyCorporate earnings have been following suit as companies continue to exert enough pricing power to offset stillrising input costs During the first two quarters of 2023 the SP 500 helped along by AIrelated demand reported sequential earnings growth resulting in more positive earnings revisions than negative onesFor all the bullish sentiment however we believe looming economic challenges could soon quell the exuberance For more context see the Reasons for the Reboundand Why They Could Fade section in our  Recessionary tremors are often first felt among small companies which collectively employ the most people per unit of sales In the August 31 2023 NFIB survey 14 more small companies reported shrinking revenues in the past three months than did those enjoying topline gainsa deterioration exceeded only twice in 49 years both times during recessions After talk of resilience due to excess savings and termedout debt we believe the lag from higher interest rates is starting to bite Both US businesses and consumers appear increasingly stretched see figure 2 Company bankruptcy filings are on the rise and speculativegrade default rates are expected to jump by nearly a third during the next nine months As for consumers the average credit card interest rate has hit 21 500 bps north of the highest level recorded in this datas 29year history and delinquencies have begun to spike meanwhile the Feds rate hikes have throttled new home mortgage applications to a 28year lowAdditionally we believe sovereign balance sheets could be increasingly in jeopardy from the recent rise in government long rates Based on conservative projections by the Congressional Budget Office the US government is on track to spend a troubling 20 of its revenue just to service its debt in 10 yearsConsumers especially those with lower incomes continue to spend more on the essentialsfood housing and health careversus discretionary items we believe this trend which has been gaining momentum since mid2022 indicates that shoppers are worryingly stretched a condition historically seen prior to recessions Temporary employment and average weekly hours worked have both staged worrisome declines while the Kansas City Feds Labor Market Conditions Indexa composite of 24 labor market indicatorshas been falling for a year which we believe is consistent with an economy headed toward recessionAccounting accrualsoften based on rosy economic scenarioscan turn into earnings writeoffs as companies face economic headwinds As we have been forecasting in previous reports accrua,29,2023-10-11,0
